Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points
Bettinelli,FUL,GKP,44,0.0,98.2,0.0,9.8,7,0,0,0,0,1,9,1,0,0.5,270,0,10
Billing,HUD,MID,45,50.8,140.2,81.0,27.3,11,1,0,0,0,0,0,2,0,2.8,450,3,17
Bissouma,BHA,MID,49,21.3,11.8,25.0,5.7,4,0,0,0,0,0,0,0,0,0.0,214,0,6
Blind,MUN,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bogle,CAR,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Bolasie,EVE,MID,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Boly,WOL,DEF,45,20.2,157.0,37.0,21.4,5,1,0,0,0,0,0,0,0,3.4,450,3,25
Bonatini,WOL,FWD,49,18.0,21.8,84.0,11.4,0,0,1,0,0,0,0,0,0,0.7,96,0,7
Bong,BHA,DEF,45,25.1,48.4,0.0,7.3,9,0,0,0,0,0,0,0,0,0.2,424,0,6
Boruc,BOU,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6.6,0,0,0
Boufal,SOU,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brady,BUR,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bravo,MCI,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Brian Murphy,CAR,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Britos,WAT,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Brooks,BOU,MID,50,62.1,26.6,89.0,17.8,2,0,0,0,0,0,0,0,0,0.1,274,0,10
Browning,EVE,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bruno,BHA,DEF,44,14.6,6.4,0.0,2.1,0,0,0,0,0,0,0,0,0,0.1,25,0,1
Bryan,FUL,DEF,49,69.0,49.6,15.0,13.3,6,0,0,0,0,0,0,0,0,0.1,225,0,4
Button,BHA,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Byram,WHU,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Caballero,CHE,GKP,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Cahill,CHE,DEF,53,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
Cairney,FUL,MID,48,82.2,58.8,16.0,15.7,5,0,1,0,0,0,0,0,0,1.2,239,0,9
Calvert-Lewin,EVE,FWD,54,21.7,49.0,33.0,10.5,4,1,0,0,0,0,0,1,0,0.9,201,1,10
Camarasa,CAR,MID,45,31.8,62.8,25.0,12.0,7,1,0,0,0,0,0,2,0,0.4,327,0,13
Capoue,WAT,MID,50,20.0,94.6,13.0,12.8,5,0,1,0,0,0,0,4,0,0.4,450,2,12
Carlos Sanchez,WHU,MID,45,27.6,19.2,24.0,7.1,4,0,0,0,0,0,0,0,0,0.3,212,0,6
Carrillo,SOU,FWD,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Carroll,WHU,FWD,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Cathcart,WAT,DEF,45,1.7,122.6,23.0,14.8,5,1,0,0,0,0,0,0,0,1.0,447,3,22
Cavaleiro,WOL,MID,53,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Cech,ARS,GKP,50,0.0,144.4,0.0,14.4,9,0,0,0,0,0,20,0,0,2.2,450,0,12
Chalobah,WAT,MID,45,0.1,0.4,0.0,0.1,0,0,0,0,0,0,0,0,0,0.2,4,0,1
Chamberlain,LIV,MID,64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Chambers,FUL,DEF,44,0.7,65.2,0.0,6.6,5,0,0,0,0,0,0,0,0,1.2,201,0,4
Chicharito,WHU,FWD,63,15.3,6.6,48.0,7.0,6,0,1,0,0,0,0,0,0,1.4,140,0,8
Chilwell,LEI,DEF,50,69.5,93.2,90.0,25.4,9,0,0,0,0,0,0,0,0,0.8,450,2,12
Choudhury,LEI,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Christensen,CHE,DEF,51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Christie,FUL,DEF,44,41.8,45.8,11.0,9.9,5,0,0,0,0,0,0,0,0,0.2,185,0,3
Cisse,FUL,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Clark,NEW,DEF,45,1.9,113.0,45.0,16.1,8,1,0,0,0,0,0,0,0,0.3,395,0,15
Cleverley,WAT,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Clyne,LIV,DEF,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Coady,WOL,DEF,45,4.4,76.8,0.0,8.1,5,0,0,0,0,0,0,1,0,0.5,450,2,17
Coleman,EVE,DEF,53,18.3,78.0,46.0,14.2,6,0,0,0,0,0,0,0,0,1.1,360,0,6
Connolly,CAR,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
Cork,BUR,MID,49,69.9,43.8,25.0,13.9,10,0,0,0,0,0,0,2,0,0.7,450,0,9
Costa,WOL,MID,49,39.4,24.2,66.0,13.0,5,0,0,0,0,0,0,0,0,0.6,322,0,11
Courtois,CHE,GKP,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Cresswell,WHU,DEF,53,27.6,9.8,0.0,3.7,1,0,0,0,0,0,0,1,0,0.9,90,0,1
Cunningham,CAR,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Cedric,SOU,DEF,44,65.2,87.2,49.0,20.1,6,0,1,0,0,0,0,2,0,5.7,415,3,14
Dahlberg,WAT,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dalot,MUN,DEF,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Damour,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Daniels,BOU,DEF,44,34.9,48.8,8.0,9.1,3,0,0,0,0,0,0,1,0,8.1,270,0,8
Danilo,MCI,DEF,52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Dann,CRY,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Darlow,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Darmian,MUN,DEF,47,2.3,20.6,7.0,3.0,1,0,0,0,0,0,0,0,0,0.2,90,0,2
David Luiz,CHE,DEF,55,34.1,100.0,10.0,14.4,4,0,0,0,0,0,0,1,0,4.0,450,2,18
David Silva,MCI,MID,85,233.1,136.2,215.0,58.5,3,2,0,0,0,0,0,1,0,8.7,332,5,23
Davies,TOT,DEF,58,85.8,46.0,68.0,20.0,4,0,0,0,0,0,0,0,0,3.4,276,0,6
Davies,EVE,MID,54,33.4,36.2,3.0,7.3,4,0,0,0,0,0,0,1,0,0.2,246,0,5
Davis,SOU,MID,48,0.2,1.0,0.0,0.1,1,0,0,0,0,0,0,0,0,0.1,6,0,1
De Bruyne,MCI,MID,97,14.8,4.4,7.0,2.6,0,0,0,0,0,0,0,1,0,3.5,30,0,0
De Gea,MUN,GKP,59,0.0,93.8,0.0,9.4,8,0,0,0,0,0,11,0,0,21.7,450,0,14
Deeney,WAT,FWD,61,64.0,125.2,176.0,36.5,5,2,1,0,0,0,0,0,0,6.3,448,4,25
Defoe,BOU,FWD,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,1,0,1
Defour,BUR,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Delph,MCI,DEF,53,5.8,17.6,0.0,2.3,0,0,0,0,0,0,0,0,0,0.3,66,2,8
Dembele,TOT,MID,49,8.5,23.0,1.0,3.3,4,0,0,0,0,0,0,1,0,1.3,283,0,7
Dendoncker,WOL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Depoitre,HUD,FWD,53,23.2,4.0,10.0,3.6,4,0,0,0,0,0,0,0,0,0.6,113,0,5
Deulofeu,WAT,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Diabate,LEI,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Diakhaby,HUD,MID,48,6.3,13.2,6.0,2.6,4,0,0,0,0,0,0,0,0,0.0,196,0,7
Diame,NEW,MID,50,19.3,62.4,35.0,11.8,8,0,0,0,0,0,0,1,0,0.1,450,0,10
Diaz,MCI,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dier,TOT,MID,49,39.4,47.4,8.0,9.6,4,0,0,0,0,0,0,1,0,1.5,331,0,8
Digne,EVE,DEF,48,105.2,58.2,23.0,18.6,4,0,1,0,0,0,0,0,0,1.5,169,2,9
Diop,WHU,DEF,44,0.8,54.0,21.0,7.5,5,0,0,1,0,0,0,1,0,0.5,270,0,2
Doherty,WOL,DEF,44,99.6,86.0,128.0,31.1,5,0,1,1,0,0,0,0,0,1.6,428,3,20
Doucoure,WAT,MID,59,97.1,88.0,41.0,22.6,5,0,2,1,0,0,0,0,0,1.6,450,4,19
Douglas,WOL,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dowell,EVE,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Drinkwater,CHE,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dubravka,NEW,GKP,50,0.0,101.4,0.0,10.1,8,0,0,0,0,0,11,0,0,0.4,450,0,13
Duffy,BHA,DEF,45,0.5,199.6,46.0,24.6,9,2,1,0,0,0,0,0,0,2.9,450,2,23
Dummett,NEW,DEF,45,16.7,71.6,2.0,9.1,8,0,0,0,0,0,0,0,0,0.2,450,0,10
Dunk,BHA,DEF,44,32.3,40.8,4.0,7.7,6,0,0,0,0,0,0,0,0,1.5,289,0,4
Durm,HUD,DEF,45,0.3,6.0,2.0,0.8,0,0,0,0,0,0,0,0,0,0.1,14,0,1
Ecuele Manga,CAR,DEF,45,39.0,81.6,0.0,12.1,9,0,0,0,0,0,0,0,0,0.1,450,0,14
Ederson,MCI,GKP,56,20.0,81.2,0.0,10.1,3,0,1,0,0,0,8,0,0,23.7,450,1,24
Elliot,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Elneny,ARS,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.2,0,0,0
Elyounoussi,SOU,MID,64,121.5,35.2,95.0,25.1,2,0,0,0,0,0,0,0,0,0.2,259,0,8
Emerson,CHE,DEF,53,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Enobakhare,WOL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Eriksen,TOT,MID,93,173.2,99.0,108.0,38.1,6,0,2,0,0,0,0,0,0,8.8,450,0,17
Etheridge,CAR,GKP,46,0.0,200.6,0.0,20.0,9,0,0,0,0,2,20,0,0,7.9,450,3,32
Evans,LEI,DEF,49,0.4,14.8,0.0,1.5,0,0,0,0,0,0,0,1,0,0.3,96,0,6
Fabianski,WHU,GKP,45,0.0,176.0,0.0,17.5,11,0,0,0,0,0,24,0,0,13.5,450,1,14
Fabinho,LIV,MID,56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Fabri,FUL,GKP,45,0.0,115.2,0.0,11.5,5,0,0,0,0,0,15,0,0,0.3,180,2,8
Felipe Anderson,WHU,MID,69,162.6,100.4,55.0,31.8,10,0,1,0,0,0,0,1,0,2.1,421,0,12
Fellaini,MUN,MID,50,38.2,74.4,10.0,12.2,3,0,2,0,0,0,0,0,0,0.9,245,0,14
Fernandes,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Fernandinho,MCI,MID,54,76.4,80.8,67.0,22.4,3,0,1,0,0,0,0,0,0,4.6,450,0,15
Fernandez,NEW,DEF,44,28.6,81.0,34.0,14.4,6,0,1,0,0,0,0,1,0,0.2,270,1,6
Firmino,LIV,FWD,94,91.5,145.4,188.0,42.5,1,2,2,0,0,0,0,0,0,25.5,411,4,28
Foden,MCI,MID,47,10.9,4.2,8.0,2.3,0,0,0,0,0,0,0,0,0,0.1,8,0,1
Fonte,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Forster,SOU,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.9,0,0,0
Foster,WAT,GKP,45,10.0,75.4,0.0,8.5,5,0,0,0,0,0,10,0,0,4.6,450,0,14
Fosu-Mensah,FUL,DEF,45,34.5,30.0,17.0,8.1,7,0,0,0,0,0,0,0,0,0.6,270,0,3
Francis,BOU,DEF,44,13.5,66.8,6.0,8.6,4,0,1,0,0,0,0,0,0,0.4,147,0,6
Fraser,BOU,MID,57,144.2,191.0,128.0,46.3,7,3,2,0,0,0,0,0,0,13.6,450,7,39
Fred,MUN,MID,57,69.5,22.6,21.0,11.4,6,0,0,0,0,0,0,1,0,2.1,255,0,6
Fredericks,WHU,DEF,48,36.9,43.0,10.0,9.1,8,0,0,0,0,0,0,2,0,0.3,270,0,1
Fuchs,LEI,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Fabregas,CHE,MID,63,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Gabbiadini,SOU,FWD,57,3.9,0.0,4.0,0.5,1,0,0,0,0,0,0,0,0,0.2,50,0,3
Gayle,NEW,FWD,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gazzaniga,TOT,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Ghezzal,LEI,MID,53,82.4,56.6,37.0,17.6,6,1,0,0,0,0,0,1,0,0.4,189,2,12
Gibbs-White,WOL,MID,44,2.5,0.2,2.0,0.4,0,0,0,0,0,0,0,1,0,0.4,28,0,2
Gibson,BUR,DEF,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Giroud,CHE,FWD,78,111.1,70.8,108.0,28.9,2,0,3,0,0,0,0,0,0,2.7,159,2,16
Gomes,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Gomez,LIV,DEF,51,34.1,105.6,29.0,17.0,2,0,0,0,0,0,0,0,0,3.2,450,2,24
Gosling,BOU,MID,50,59.4,76.0,5.0,14.0,7,0,0,0,0,0,0,3,0,0.1,450,0,8
Grant,MUN,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Gray,WAT,FWD,60,53.8,78.0,122.0,25.2,4,2,0,0,0,0,0,0,0,0.9,371,2,20
Gray,LEI,MID,55,43.9,59.6,96.0,19.9,8,1,0,0,0,0,0,0,0,2.3,393,2,18
Gross,BHA,MID,68,76.4,70.6,63.0,21.0,4,1,0,0,1,0,0,0,0,3.2,217,3,11
Guaita,CRY,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gudmundsson,BUR,MID,59,77.6,40.2,63.0,18.1,5,0,1,0,0,0,0,1,0,0.8,284,0,10
Guendouzi,ARS,MID,45,37.2,66.2,16.0,11.9,8,0,0,0,0,0,0,1,0,3.2,349,0,7
Gueye,EVE,MID,49,17.4,88.2,26.0,13.2,8,0,0,0,0,0,0,1,0,0.3,360,0,7
Gunn,SOU,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Gunnarsson,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Gundogan,MCI,MID,55,90.8,52.6,80.0,22.1,2,0,1,0,0,0,0,0,0,2.8,284,3,15
Hadergjonaj,HUD,DEF,45,45.8,43.2,25.0,11.3,11,0,0,0,0,0,0,1,0,0.1,435,0,9
Halford,CAR,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hamer,HUD,GKP,40,0.0,78.4,0.0,7.8,9,0,0,0,0,0,11,0,0,7.6,192,0,4
Harris,CAR,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hart,BUR,GKP,45,0.0,215.0,0.0,21.4,10,0,0,0,0,1,26,0,0,7.1,450,2,24
Hause,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Hayden,NEW,MID,44,2.1,19.4,0.0,2.2,2,0,0,0,0,0,0,0,1,0.2,110,0,0
Hazard,CHE,MID,109,184.1,255.6,214.0,65.4,2,5,2,0,0,0,0,0,0,31.8,306,7,47
Heaton,BUR,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Hemed,BHA,FWD,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Henderson,LIV,MID,53,21.3,31.0,0.0,5.4,2,0,0,0,0,0,0,0,0,0.8,153,0,6
Hendrick,BUR,MID,55,44.8,59.2,119.0,22.3,10,1,0,0,0,0,0,0,0,0.2,369,0,15
Hennessey,CRY,GKP,45,0.0,174.4,0.0,17.5,6,0,0,0,0,1,20,0,0,6.0,450,2,27
Herrera,MUN,MID,50,1.3,8.0,36.0,4.6,2,0,0,0,0,0,0,1,0,0.1,68,0,1
Hoedt,SOU,DEF,45,14.2,83.4,8.0,10.7,6,0,0,0,0,0,0,1,0,0.4,450,0,14
Hogg,HUD,MID,44,6.3,10.0,0.0,1.6,3,0,0,0,0,0,0,0,1,0.2,152,0,2
Hoilett,CAR,MID,53,53.0,33.4,26.0,10.7,9,0,0,0,0,0,0,1,0,0.1,352,0,8
Holding,ARS,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Holebas,WAT,DEF,49,163.7,181.4,25.0,37.0,5,1,4,0,0,0,0,3,0,18.6,443,6,34
Holgate,EVE,DEF,45,5.0,92.2,2.0,9.9,9,0,0,0,0,0,0,1,0,0.2,407,0,5
Hudson-Odoi,CHE,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
Hughes,WAT,MID,50,87.8,102.4,107.0,29.7,5,1,0,0,0,0,0,1,0,1.6,427,2,17
Hugill,WHU,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hyndman,BOU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hojbjerg,SOU,MID,44,69.7,114.8,39.0,22.4,4,2,0,0,0,0,0,0,1,2.5,256,4,18
Ibe,BOU,MID,52,46.9,10.4,8.0,6.5,2,0,0,0,0,0,0,0,0,0.3,36,0,2
Iborra,LEI,MID,48,1.5,3.4,0.0,0.5,1,0,0,0,0,0,0,0,0,0.1,10,0,1
Iheanacho,LEI,FWD,59,46.0,25.2,40.0,11.1,4,0,2,0,0,0,0,0,0,1.0,222,0,13
Ince,HUD,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Ings,SOU,FWD,57,93.4,139.4,276.0,50.9,4,3,0,0,0,0,0,0,0,7.2,352,4,25
Iwobi,ARS,MID,55,38.7,59.4,29.0,12.7,3,1,1,0,0,0,0,0,0,1.2,119,0,11
Izquierdo,BHA,MID,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Jach,CRY,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Jagielka,EVE,DEF,44,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0.7,39,0,-3
Jahanbakhsh,BHA,MID,68,16.6,7.2,21.0,4.3,0,0,0,0,0,0,0,0,0,0.8,68,0,4
Jakupovic,LEI,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
