Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points
Ince,HUD,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Ings,SOU,FWD,56,120.7,161.6,358.0,64.1,9,3,0,0,0,0,0,1,0,5.7,610,4,30
Iwobi,ARS,MID,55,81.1,99.8,94.0,27.4,5,1,2,0,0,0,0,0,0,1.2,323,0,20
Izquierdo,BHA,MID,59,2.6,10.2,47.0,6.0,0,0,1,0,0,0,0,0,0,0.1,105,0,8
Jach,CRY,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Jagielka,EVE,DEF,43,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0.5,39,0,-3
Jahanbakhsh,BHA,MID,68,53.4,24.6,39.0,11.6,1,0,0,0,0,0,0,2,0,0.7,257,0,10
Jakupovic,LEI,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
James,LEI,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Janmaat,WAT,DEF,49,93.5,125.8,30.0,25.1,6,0,1,0,0,0,0,2,0,0.3,521,4,20
Jazz Richards,CAR,DEF,39,1.5,12.2,0.0,1.5,4,0,0,0,0,0,0,0,0,0.8,97,0,1
Jesus,MCI,FWD,102,113.6,85.6,324.0,52.4,2,1,0,0,0,0,0,0,0,1.4,294,1,14
Jimenez,WOL,FWD,57,177.2,179.0,323.0,67.6,8,2,3,0,0,0,0,0,0,7.7,745,2,36
Johansen,FUL,MID,52,16.2,37.6,3.0,5.7,11,0,0,0,0,0,0,2,0,0.1,282,0,8
Jones,MUN,DEF,52,0.3,8.2,0.0,0.9,2,0,0,0,0,0,0,0,0,0.5,57,0,0
Jonny,WOL,DEF,45,118.9,167.0,147.0,43.4,8,1,0,0,0,0,0,2,0,3.0,744,4,38
Jorginho,CHE,MID,51,189.1,205.6,35.0,42.9,7,1,0,0,0,0,0,0,0,10.8,810,1,28
Joselu,NEW,FWD,50,29.3,107.4,215.0,35.0,9,2,0,0,0,0,0,1,0,4.2,436,3,22
Jota,WOL,MID,60,139.8,49.2,143.0,33.3,8,0,1,0,0,0,0,3,0,1.3,711,0,21
Kabasele,WAT,DEF,45,11.3,143.2,167.0,32.1,12,0,0,0,0,0,0,0,1,0.4,661,0,12
Kaboul,WAT,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Kachunga,HUD,FWD,49,9.6,6.0,21.0,3.3,2,0,0,0,0,0,0,0,0,0.1,153,0,4
Kaikai,CRY,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Kamara,FUL,FWD,44,60.8,13.8,35.0,10.5,7,0,0,0,0,0,0,0,0,7.6,152,0,4
Kane,TOT,FWD,125,153.6,252.8,432.0,83.8,7,5,1,0,0,0,0,3,0,26.7,801,9,47
Kante,CHE,MID,49,190.1,146.6,124.0,46.0,7,1,0,0,0,0,0,2,0,17.2,810,0,25
Karius,LIV,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Kayal,BHA,MID,44,28.9,117.6,27.0,17.4,5,1,1,0,0,0,0,3,0,0.5,340,0,16
Keane,EVE,DEF,49,48.1,200.8,146.0,39.7,8,1,2,0,0,0,0,0,0,1.6,630,8,39
Kebano,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Keita,LIV,MID,72,66.6,69.4,78.0,21.5,0,0,0,0,0,0,0,0,0,2.1,436,0,18
Kelly,CRY,DEF,39,4.8,45.2,0.0,5.0,4,0,0,0,0,0,0,0,0,6.1,180,0,2
Kenedy,NEW,MID,49,41.1,104.2,137.0,28.2,7,1,0,0,1,0,0,0,0,1.2,591,0,20
Kenny,EVE,DEF,43,35.1,69.4,7.0,11.1,6,0,1,0,0,0,0,0,0,0.3,360,0,13
Kepa,CHE,GKP,55,0.1,156.2,0.0,15.6,7,0,0,0,0,0,20,0,0,5.3,810,1,37
Ki Sung-yueng,NEW,MID,47,16.6,21.2,8.0,4.6,4,0,0,0,0,0,0,0,0,0.1,180,0,4
Kiko Femenia,WAT,DEF,42,40.2,56.2,18.0,11.4,5,0,0,0,0,0,0,0,0,0.3,234,0,11
King,BOU,FWD,64,149.5,208.6,260.0,61.4,9,4,1,0,0,0,0,1,0,5.2,779,8,44
Klaassen,EVE,MID,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Klavan,LIV,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Knockaert,BHA,MID,55,207.6,177.6,181.0,56.7,13,1,3,0,0,0,0,2,0,2.0,677,1,30
Kolasinac,ARS,DEF,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Kompany,MCI,DEF,52,21.9,68.4,8.0,9.9,2,0,0,0,0,0,0,2,0,1.4,271,0,9
Kongolo,HUD,DEF,44,33.1,98.2,12.0,14.4,14,0,0,1,0,0,0,2,0,0.1,549,0,8
Koscielny,ARS,DEF,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Kouyate,CRY,MID,48,43.5,67.0,52.0,16.3,4,0,0,0,0,0,0,2,0,0.3,286,0,10
Kovacic,CHE,MID,59,148.3,96.0,174.0,42.0,2,0,1,0,0,0,0,1,0,1.0,470,1,20
Lacazette,ARS,FWD,97,128.4,228.0,315.0,66.8,7,4,4,0,0,0,0,0,0,15.2,625,7,50
Lallana,LIV,MID,69,14.7,10.6,10.0,3.5,0,0,0,0,0,0,0,1,0,0.7,71,0,3
Lamela,TOT,MID,64,47.5,133.0,193.0,37.3,1,3,1,0,0,0,0,0,0,0.8,162,4,29
Lanzini,WHU,MID,64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Laporte,MCI,DEF,58,53.4,201.2,120.0,37.5,3,1,0,0,0,0,0,0,0,8.9,810,0,48
Lascelles,NEW,DEF,48,13.2,161.2,58.0,23.3,10,0,0,0,0,0,0,0,0,4.1,675,2,21
Le Marchand,FUL,DEF,43,19.1,132.6,6.0,15.9,18,0,0,0,0,0,0,1,0,0.2,540,1,4
Lejeune,NEW,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Lemina,SOU,MID,50,82.0,131.0,104.0,31.7,14,0,1,0,0,0,0,4,0,0.3,785,0,20
Lennon,BUR,MID,50,83.0,110.8,102.0,29.4,15,1,1,0,0,0,0,1,0,1.6,788,2,29
Leno,ARS,GKP,48,0.0,64.2,0.0,6.4,2,0,0,0,0,0,8,0,0,1.6,225,0,7
Lerma,BOU,MID,45,41.7,126.2,42.0,21.0,7,0,1,0,0,0,0,3,0,0.3,524,1,16
Lewis Cook,BOU,MID,48,10.3,27.8,18.0,5.7,3,0,0,0,0,0,0,0,0,0.2,286,0,12
Lichtsteiner,ARS,DEF,46,7.8,1.0,3.0,1.2,2,0,0,0,0,0,0,0,0,1.0,115,0,3
Lindegaard,BUR,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Lindelof,MUN,DEF,48,3.2,123.6,9.0,13.7,11,0,0,1,0,0,0,0,0,0.9,628,0,13
Lingard,MUN,MID,67,68.2,23.4,105.0,19.7,5,0,0,0,0,0,0,0,0,2.0,354,0,10
Llorente,TOT,FWD,57,1.9,0.0,6.0,0.6,0,0,0,0,0,0,0,0,0,0.2,13,0,2
Lloris,TOT,GKP,54,0.0,135.8,0.0,13.6,2,0,0,0,0,0,17,0,0,4.2,450,3,28
Locadia,BHA,FWD,53,37.6,9.0,82.0,12.5,3,0,0,0,0,0,0,1,0,0.1,207,0,9
Loftus-Cheek,CHE,MID,52,23.6,13.2,0.0,3.7,0,0,0,0,0,0,0,0,0,0.5,33,0,2
Long,SOU,FWD,48,40.8,36.6,112.0,19.0,6,0,0,0,0,0,0,0,0,1.2,355,0,11
Long,BUR,DEF,42,0.1,33.6,2.0,3.6,1,0,0,0,0,0,0,0,0,0.4,63,0,2
Longstaff,NEW,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Lookman,EVE,MID,51,16.9,27.4,8.0,5.3,0,0,1,0,0,0,0,0,0,0.1,54,0,6
Lovren,LIV,DEF,49,4.7,52.4,4.0,6.1,0,0,0,0,0,0,0,0,0,2.3,180,6,18
Lowton,BUR,DEF,48,47.8,113.4,27.0,18.9,14,0,0,0,0,0,0,3,0,0.4,630,0,14
Lucas,WHU,FWD,62,31.0,10.4,16.0,5.7,2,0,0,0,0,0,0,0,0,0.1,85,0,4
Lucas Moura,TOT,MID,73,170.0,189.2,254.0,61.4,6,3,1,0,0,0,0,1,0,17.9,774,3,43
Lukaku,MUN,FWD,109,142.8,179.4,369.0,69.2,16,4,0,0,0,0,0,1,0,6.4,743,5,37
Lossl,HUD,GKP,44,20.0,147.6,0.0,16.7,9,0,0,0,0,0,16,0,0,1.4,617,2,21
Lowe,HUD,DEF,44,165.5,139.6,26.0,33.1,17,0,2,0,0,0,0,0,0,0.1,695,3,19
Maddison,LEI,MID,70,284.1,230.8,167.0,68.2,14,3,2,0,0,0,0,0,0,18.4,713,3,44
Madine,CAR,FWD,44,0.9,2.0,6.0,0.8,3,0,0,0,0,0,0,0,0,1.1,27,0,4
Maguire,LEI,DEF,55,21.1,278.6,196.0,49.6,15,2,1,0,0,0,0,3,0,15.8,810,6,38
Mahrez,MCI,MID,86,158.4,151.6,260.0,56.9,1,3,0,0,1,0,0,0,0,2.1,409,3,30
Maitland-Niles,ARS,MID,44,10.3,10.8,0.0,2.1,1,0,0,0,0,0,0,0,0,0.3,34,0,1
Malone,HUD,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Manquillo,NEW,DEF,44,2.1,23.8,0.0,2.6,3,0,0,0,0,0,0,1,0,0.1,145,0,2
Mane,LIV,MID,97,131.1,198.8,286.0,61.6,3,4,0,0,0,0,0,1,0,29.8,700,8,48
March,BHA,MID,50,103.9,82.2,74.0,26.2,12,0,1,0,0,0,0,0,0,0.2,723,0,23
Mariappa,WAT,DEF,42,10.6,25.8,0.0,3.6,0,0,0,0,0,0,0,0,0,0.1,126,0,8
Martial,MUN,MID,73,94.4,122.2,115.0,33.1,8,3,1,0,0,0,0,1,0,3.2,348,6,32
Martina,EVE,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Martinez,ARS,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Masina,WAT,DEF,43,3.4,25.4,2.0,3.1,0,0,0,0,0,0,0,0,0,0.1,96,1,8
Masuaku,WHU,MID,44,54.2,163.6,12.0,23.0,12,0,0,0,0,0,0,1,0,1.9,630,0,14
Mata,MUN,MID,62,74.1,71.4,46.0,19.2,6,1,1,0,0,0,0,1,0,1.2,326,2,19
Matic,MUN,MID,50,52.6,72.8,48.0,17.3,10,0,0,0,0,0,0,1,1,0.6,510,0,9
Matip,LIV,DEF,49,5.1,55.4,17.0,7.7,1,1,0,0,0,0,0,0,0,0.2,93,3,18
Mavropanos,ARS,DEF,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mawson,FUL,DEF,49,11.4,81.6,17.0,11.0,8,0,0,0,0,0,0,1,0,0.1,270,0,2
Mbemba,NEW,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mbenza,HUD,MID,59,2.9,11.0,23.0,3.8,0,0,0,0,0,0,0,0,0,0.0,105,0,5
McArthur,CRY,MID,48,133.9,96.0,94.0,32.3,10,0,0,0,0,0,0,2,0,0.9,766,0,19
McCarthy,SOU,GKP,45,0.0,233.2,0.0,23.4,14,0,0,0,0,0,32,1,0,3.7,810,3,34
McCarthy,EVE,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
McDonald,FUL,MID,44,39.9,62.2,15.0,11.7,17,0,0,0,0,0,0,2,0,0.3,523,0,10
McNeil,BUR,MID,45,38.6,12.8,11.0,6.2,2,0,0,0,0,0,0,1,0,0.0,79,0,1
McQueen,SOU,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
McTominay,MUN,MID,43,4.0,23.0,13.0,4.0,6,0,0,0,0,0,0,0,0,0.8,155,0,5
Medley,ARS,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Mee,BUR,DEF,49,25.3,237.0,28.0,29.0,17,0,1,0,0,0,0,1,0,2.7,810,2,24
Mendez-Laing,CAR,MID,48,1.4,8.0,34.0,4.4,1,0,0,0,0,0,0,0,0,0.0,83,0,4
Mendy,MCI,DEF,63,178.0,200.0,59.0,43.6,3,0,6,0,0,0,0,1,0,16.8,540,6,47
Mendy,LEI,MID,45,31.0,88.6,2.0,12.2,13,0,1,0,0,0,0,1,0,1.2,720,0,20
Merino,NEW,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Meyer,CRY,MID,57,65.8,51.2,72.0,18.9,3,0,1,0,0,0,0,1,0,0.2,173,0,9
Mignolet,LIV,GKP,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Milivojevic,CRY,MID,61,164.3,177.4,96.0,43.7,11,0,0,0,1,0,0,1,0,2.9,810,0,18
Milner,LIV,MID,57,225.0,195.2,87.0,50.9,3,1,2,0,0,0,0,2,0,4.6,660,3,32
Mina,EVE,DEF,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Mings,BOU,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mir,WOL,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mirallas,EVE,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Miranda,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Mitrovic,FUL,FWD,69,110.4,232.4,425.0,76.9,25,5,2,0,0,0,0,2,0,26.5,810,5,47
Mkhitaryan,ARS,MID,69,101.7,95.8,177.0,37.4,9,1,1,0,0,0,0,0,0,6.1,442,2,22
Monreal,ARS,DEF,55,75.1,149.2,161.0,38.5,8,1,1,0,0,0,0,1,0,2.3,630,2,30
Montoya,BHA,DEF,44,84.1,112.0,23.0,21.9,11,0,0,0,0,0,0,1,0,0.2,540,0,6
Mooy,HUD,MID,52,174.1,115.4,86.0,37.6,12,0,0,0,0,0,0,0,0,1.6,720,0,17
Morata,CHE,FWD,87,53.5,83.4,243.0,37.9,5,2,0,0,0,0,0,0,0,1.8,438,0,21
Moreno,LIV,DEF,42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Morgan,LEI,DEF,45,13.1,91.4,26.0,13.1,11,0,0,0,0,0,0,0,2,0.8,490,1,6
Morrison,CAR,DEF,49,105.2,190.6,127.0,42.3,19,0,2,0,0,0,0,1,0,0.4,810,0,23
Moses,CHE,DEF,57,12.7,1.2,6.0,2.0,1,0,0,0,0,0,0,0,0,1.7,26,0,2
Mounie,HUD,FWD,58,55.3,48.0,182.0,27.8,10,0,1,0,0,0,0,0,0,0.2,488,0,16
Mousset,BOU,FWD,49,0.9,0.4,2.0,0.3,3,0,0,0,0,0,0,0,0,0.2,17,0,4
Moutinho,WOL,MID,55,257.2,200.4,22.0,48.0,8,1,1,0,0,0,0,1,0,4.3,793,4,33
Muric,MCI,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Murphy,NEW,MID,49,15.7,25.0,22.0,6.3,6,0,0,0,0,0,0,0,0,0.0,216,0,9
Murphy,CAR,MID,48,81.5,99.2,217.0,39.6,7,2,0,0,0,0,0,0,0,0.5,470,1,25
Murray,BHA,FWD,66,56.1,180.0,211.0,44.3,10,5,0,0,0,0,0,2,0,2.6,662,6,40
Mustafi,ARS,DEF,54,33.0,246.4,103.0,38.3,11,1,0,0,0,0,0,2,0,1.4,810,1,28
Muto,NEW,FWD,57,40.7,51.8,103.0,19.4,5,1,0,0,0,0,0,0,0,0.1,236,0,14
Navarro,WAT,DEF,43,5.3,15.0,2.0,2.2,2,0,0,0,0,0,0,0,0,0.1,83,0,1
Ndidi,LEI,MID,49,90.2,159.6,71.0,32.1,15,0,0,0,0,0,0,2,0,0.6,810,0,18
Nelson,ARS,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Neves,WOL,MID,51,180.2,200.6,80.0,46.0,8,1,1,0,0,0,0,3,0,20.1,810,2,29
Niasse,EVE,FWD,51,13.1,2.8,16.0,2.9,0,0,0,0,0,0,0,0,0,0.4,48,0,4
Nkoudou,TOT,MID,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Noble,WHU,MID,49,91.8,95.4,33.0,22.2,10,0,2,0,0,0,0,2,0,0.4,563,0,19
Norris,WOL,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.2,0,0,0
Obiang,WHU,MID,44,39.8,59.8,56.0,15.5,4,0,1,0,0,0,0,0,0,1.3,355,1,13
Odoi,FUL,DEF,44,26.1,138.6,4.0,16.9,19,0,0,0,0,0,0,1,0,0.1,585,0,4
Ogbonna,WHU,DEF,42,14.0,45.8,2.0,6.2,6,0,0,0,0,0,0,1,0,0.5,180,0,0
Okaka,WAT,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Okazaki,LEI,FWD,53,5.7,8.4,11.0,2.5,0,0,0,0,0,0,0,0,0,0.6,40,0,5
Origi,LIV,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Oriol Romeu,SOU,MID,43,18.4,44.6,18.0,8.2,8,0,0,0,0,0,0,3,0,1.8,283,0,6
Otamendi,MCI,DEF,61,7.4,57.8,46.0,11.1,0,0,0,0,0,0,0,0,0,3.0,270,0,18
Oxford,WHU,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Paterson,CAR,MID,52,125.3,83.6,200.0,41.0,8,1,0,0,0,0,0,0,0,0.1,425,0,18
Patricio,WOL,GKP,46,0.0,202.4,0.0,20.2,8,0,0,0,0,0,30,0,0,10.7,810,4,42
Pedro,CHE,MID,64,111.7,140.8,169.0,41.7,3,3,0,0,0,0,0,0,0,5.2,362,2,30
Peltier,CAR,DEF,39,1.6,18.2,0.0,2.0,5,0,0,0,0,0,0,1,0,1.6,140,0,0
Pereira,LEI,DEF,51,99.2,181.8,103.0,38.3,14,1,3,0,0,0,0,1,0,5.0,693,3,35
Pereira,MUN,MID,47,7.6,30.4,16.0,5.4,5,0,0,0,0,0,0,2,0,0.2,156,0,3
Pereyra,WAT,MID,62,142.9,181.4,232.0,55.6,12,4,0,0,0,0,0,1,0,15.3,788,5,44
Pickford,EVE,GKP,49,0.0,172.6,0.0,17.2,12,0,0,0,0,1,22,0,0,13.5,810,3,35
Pilkington,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Pogba,MUN,MID,80,182.9,250.0,297.0,73.2,14,2,2,0,1,0,0,1,0,13.5,782,3,36
Pope,BUR,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Pritchard,HUD,MID,48,47.8,32.6,81.0,16.3,11,0,0,0,0,0,0,0,0,0.0,387,0,10
Prodl,WAT,DEF,42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,13,0,1
Propper,BHA,MID,49,27.8,77.2,17.0,12.3,13,0,0,0,0,0,0,1,0,0.1,692,0,16
Pugh,BOU,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Puncheon,CRY,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
Perez,NEW,FWD,61,130.1,99.2,171.0,40.0,12,0,1,0,0,0,0,0,0,1.1,666,0,20
Quaner,HUD,FWD,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.4,0,0,0
Quina,WAT,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Ralls,CAR,MID,48,132.5,109.2,61.0,30.0,17,0,0,0,0,0,0,1,1,0.1,675,0,13
Ramsey,ARS,MID,74,184.9,164.2,156.0,50.6,5,1,3,0,0,0,0,0,0,2.3,508,1,32
Rashford,MUN,FWD,67,47.6,76.0,57.0,17.8,4,1,1,0,0,0,0,0,1,4.3,304,0,13
Ream,FUL,DEF,43,1.3,45.2,0.0,4.7,9,0,0,0,0,0,0,0,0,0.1,233,0,1
Redmond,SOU,MID,53,205.2,104.2,190.0,49.8,14,0,0,0,0,0,0,0,0,0.3,810,0,21
Reid,CAR,FWD,52,99.8,83.6,141.0,32.2,13,1,1,0,0,0,0,0,0,0.4,461,3,23
Reid,WHU,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Rice,WHU,DEF,44,31.0,99.0,6.0,13.5,6,0,0,0,0,0,0,1,0,0.3,495,0,13
Richarlison,EVE,MID,68,68.4,195.8,245.0,50.6,8,4,0,0,0,0,0,1,1,25.0,567,5,36
Rico,BOU,DEF,44,61.1,46.0,16.0,12.3,6,0,0,0,0,0,0,0,0,0.1,225,0,2
Rico,FUL,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Riedewald,CRY,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Ritchie,NEW,MID,59,164.0,88.2,164.0,41.5,11,0,1,0,0,0,0,3,0,0.5,621,0,18
Robertson,LIV,DEF,64,173.3,180.0,76.0,43.1,3,0,2,0,0,0,0,0,0,30.3,810,9,57
Rojo,MUN,DEF,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Romero,MUN,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Rondon,NEW,FWD,57,14.6,22.8,36.0,7.2,2,0,1,0,0,0,0,0,0,0.5,209,0,9
Rose,TOT,DEF,59,72.6,81.4,44.0,19.7,3,0,2,0,0,0,0,2,0,1.0,439,2,28
Ruddy,WOL,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Ryan,BHA,GKP,45,0.0,255.8,0.0,25.6,13,0,0,0,0,0,36,0,0,4.2,810,5,35
Rudiger,CHE,DEF,59,65.9,191.6,177.0,43.6,7,1,1,0,0,0,0,1,0,3.1,788,5,45
Sabiri,HUD,MID,43,0.5,4.2,2.0,0.7,3,0,0,0,0,0,0,0,0,0.1,45,0,1
Sakho,CRY,DEF,50,36.5,171.6,13.0,22.2,11,0,0,0,0,0,0,1,0,1.6,810,5,29
Sako,CRY,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Salah,LIV,MID,128,229.8,234.6,559.0,102.5,3,4,2,0,0,0,0,0,0,31.8,761,0,50
Sandro,EVE,FWD,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Sane,MCI,MID,92,151.9,148.8,291.0,59.3,0,2,3,0,0,0,0,1,0,5.3,384,1,35
Saiss,WOL,DEF,42,0.0,13.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0.1,16,0,2
Schelotto,BHA,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Schindler,HUD,DEF,43,23.3,183.6,50.0,25.7,18,1,0,0,0,0,0,2,0,1.8,790,3,23
Schlupp,CRY,DEF,45,48.3,83.6,115.0,24.8,8,1,0,0,0,0,0,1,0,2.7,506,0,21
Schmeichel,LEI,GKP,50,0.0,188.0,4.0,19.2,15,0,0,0,0,0,24,1,0,5.1,810,0,24
Schneiderlin,EVE,MID,44,54.8,55.4,2.0,11.2,5,0,1,0,0,0,0,1,0,1.7,248,0,10
Schofield,HUD,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Schar,NEW,DEF,47,0.1,25.4,0.0,2.6,1,0,0,0,0,0,0,1,0,0.1,78,0,1
Schurrle,FUL,MID,60,174.6,215.0,271.0,66.1,21,4,0,0,0,0,0,2,0,6.0,686,0,35
Sema,WAT,MID,47,1.4,11.6,19.0,3.2,1,0,0,0,0,0,0,0,0,0.1,49,0,4
Seri,FUL,MID,55,261.1,214.4,32.0,50.9,22,1,2,0,0,0,0,0,0,3.4,726,6,33
Sessegnon,FUL,MID,61,137.4,145.2,157.0,44.2,22,1,1,0,0,0,0,0,0,2.9,647,1,25
Shaqiri,LIV,MID,70,59.3,50.8,62.0,17.2,0,0,4,0,0,0,0,0,0,2.3,186,0,19
Shaw,MUN,DEF,51,163.6,192.8,112.0,46.9,15,1,2,0,0,0,0,3,0,8.3,720,3,27
Shelvey,NEW,MID,54,233.8,140.6,98.0,47.3,8,0,1,0,0,0,0,0,0,0.6,540,0,17
Sigurdsson,EVE,MID,74,374.9,268.0,234.0,87.6,10,4,1,0,1,0,0,1,0,7.0,748,6,45
Silva,LEI,MID,48,6.3,14.2,0.0,2.1,1,0,0,0,0,0,0,0,0,0.2,87,0,3
Simpson,LEI,DEF,42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Simpson,BOU,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4.4,0,0,0
Sims,SOU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Sinclair,WAT,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Sissoko,TOT,MID,49,71.2,53.2,41.0,16.5,1,0,1,0,0,0,0,0,0,0.1,263,2,14
Skipp,TOT,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Smalling,MUN,DEF,58,4.4,160.2,77.0,24.2,12,1,0,0,0,0,0,0,0,1.9,630,3,23
Smith,HUD,DEF,44,4.3,17.4,2.0,2.4,6,0,0,0,0,0,0,0,0,0.1,90,0,-1
Smith-Rowe,ARS,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Smithies,CAR,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Snodgrass,WHU,MID,53,121.8,46.8,57.0,22.2,7,0,0,0,0,0,0,4,0,0.1,379,0,8
Sobhi,HUD,MID,48,2.3,1.0,2.0,0.5,1,0,0,0,0,0,0,0,0,0.1,6,0,1
Sokratis,ARS,DEF,52,12.1,92.2,6.0,11.1,9,0,0,0,0,0,0,3,0,1.2,488,0,5
