Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points
Bertrand,SOU,DEF,49,212.5,174.2,82.0,46.8,14,1,0,0,0,0,0,4,0,4.4,900,1,33
Bettinelli,FUL,GKP,44,0.0,195.0,0.0,19.4,20,0,0,0,0,1,20,1,0,0.6,630,0,15
Billing,HUD,MID,45,111.3,213.6,149.0,47.5,20,1,0,0,0,0,0,4,0,2.3,866,3,25
Bissouma,BHA,MID,48,24.4,31.4,31.0,8.6,8,0,0,0,0,0,0,1,0,0.0,421,0,12
Blind,MUN,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bogle,CAR,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bolasie,EVE,MID,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Boly,WOL,DEF,46,23.8,251.8,97.0,37.2,9,1,0,0,0,0,0,0,0,5.0,900,3,42
Bonatini,WOL,FWD,48,28.3,22.0,88.0,12.9,0,0,1,0,0,0,0,0,0,0.5,102,0,9
Bong,BHA,DEF,45,47.3,101.2,0.0,14.7,13,0,0,0,0,0,0,0,0,0.2,874,0,26
Boruc,BOU,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6.2,0,0,0
Boufal,SOU,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brady,BUR,MID,54,29.5,8.8,22.0,6.0,4,0,0,0,0,0,0,1,0,0.0,90,0,1
Bravo,MCI,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Brian Murphy,CAR,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Britos,WAT,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brooks,BOU,MID,51,125.2,166.4,228.0,52.0,7,3,0,0,0,0,0,1,0,2.2,633,2,36
Browning,EVE,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bruno,BHA,DEF,44,37.1,69.0,4.0,11.1,0,0,1,0,0,0,0,0,0,0.7,272,4,26
Bryan,FUL,DEF,48,70.3,66.8,15.0,15.2,9,0,0,0,0,0,0,0,0,0.1,315,0,5
Button,BHA,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Byram,WHU,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Caballero,CHE,GKP,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Cahill,CHE,DEF,51,0.0,2.8,0.0,0.3,0,0,0,0,0,0,0,0,0,0.6,21,0,1
Cairney,FUL,MID,48,97.0,66.0,16.0,18.0,9,0,1,0,0,0,0,0,0,0.7,295,0,11
Calvert-Lewin,EVE,FWD,53,26.3,84.0,122.0,23.2,6,2,0,0,0,0,0,1,0,0.8,347,2,21
Camarasa,CAR,MID,45,210.1,131.4,84.0,42.6,21,1,1,0,0,0,0,2,0,1.0,777,2,28
Capoue,WAT,MID,51,47.9,228.2,68.0,34.5,12,1,2,0,0,0,0,4,0,2.3,900,8,38
Carlos Sanchez,WHU,MID,44,27.7,20.2,24.0,7.2,4,0,0,0,0,0,0,0,0,0.2,217,0,7
Carrillo,SOU,FWD,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Carroll,WHU,FWD,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Cathcart,WAT,DEF,45,14.6,202.0,129.0,34.7,12,1,0,1,0,0,0,1,0,1.0,891,3,34
Cavaleiro,WOL,MID,53,81.9,51.8,43.0,17.3,0,1,0,0,0,0,0,1,0,0.0,86,0,8
Cech,ARS,GKP,50,0.0,205.0,0.0,20.4,9,0,0,0,0,0,27,0,0,1.5,585,3,24
Chalobah,WAT,MID,45,0.1,0.4,0.0,0.1,0,0,0,0,0,0,0,0,0,0.1,4,0,1
Chamberlain,LIV,MID,64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Chambers,FUL,DEF,42,1.7,95.8,18.0,11.6,8,0,0,0,0,0,0,1,0,0.9,336,0,5
Chicharito,WHU,FWD,62,20.7,12.6,50.0,8.3,6,0,1,0,0,0,0,0,0,1.1,233,0,11
Chilwell,LEI,DEF,50,189.5,178.4,106.0,47.6,16,0,1,0,0,0,0,1,0,1.0,900,2,26
Choudhury,LEI,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Christensen,CHE,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Christie,FUL,DEF,42,111.1,97.8,23.0,23.2,13,0,0,0,0,0,0,1,0,0.1,357,0,3
Cisse,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Clark,NEW,DEF,45,2.2,136.6,47.0,18.7,10,1,0,0,0,0,0,0,0,0.2,485,0,16
Cleverley,WAT,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Clyne,LIV,DEF,46,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Coady,WOL,DEF,45,5.9,165.8,0.0,17.0,9,0,0,0,0,0,0,2,0,0.6,900,2,33
Coleman,EVE,DEF,52,63.0,95.2,57.0,21.5,8,0,0,0,0,0,0,1,0,0.7,540,0,12
Connolly,CAR,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1,0,0,0
Cork,BUR,MID,47,103.1,100.2,55.0,25.9,20,0,0,0,0,0,0,3,0,0.5,882,0,19
Costa,WOL,MID,49,107.9,46.8,114.0,26.9,9,0,0,0,0,0,0,0,0,0.5,711,0,21
Courtois,CHE,GKP,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Coventry,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Cresswell,WHU,DEF,51,53.4,45.8,2.0,10.1,3,0,0,0,0,0,0,1,0,0.7,195,0,4
Cunningham,CAR,DEF,42,16.9,32.6,8.0,5.8,7,0,0,0,0,0,0,1,0,0.1,180,0,0
Cedric,SOU,DEF,44,132.6,169.2,79.0,38.1,14,0,1,0,0,0,0,3,0,4.7,865,7,32
Dahlberg,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dalot,MUN,DEF,53,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Damour,CAR,MID,44,1.0,0.6,8.0,0.9,2,0,0,0,0,0,0,0,0,0.1,21,0,2
Daniels,BOU,DEF,42,76.6,68.2,33.0,17.7,3,0,0,0,0,0,0,1,0,4.7,360,0,14
Danilo,MCI,DEF,51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Dann,CRY,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Darlow,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Darmian,MUN,DEF,46,2.3,20.6,7.0,3.0,1,0,0,0,0,0,0,0,0,0.2,90,0,2
David Luiz,CHE,DEF,55,71.3,204.8,71.0,34.6,7,0,0,0,0,0,0,1,0,5.1,900,3,40
David Silva,MCI,MID,85,437.3,232.0,408.0,107.9,3,2,2,0,0,0,0,1,0,7.4,671,5,41
Davies,EVE,MID,52,55.3,61.6,26.0,14.3,7,0,0,0,0,0,0,2,0,0.1,496,0,11
Davies,TOT,DEF,56,92.0,77.8,70.0,24.0,5,0,0,0,0,0,0,1,0,2.2,458,0,14
Davis,SOU,MID,47,0.2,1.0,0.0,0.1,1,0,0,0,0,0,0,0,0,0.1,6,0,1
De Bruyne,MCI,MID,98,31.6,9.6,15.0,5.6,0,0,0,0,0,0,0,1,0,4.2,81,0,2
De Gea,MUN,GKP,58,0.0,248.6,0.0,24.9,17,0,0,0,0,0,34,0,0,16.9,900,1,28
Deeney,WAT,FWD,59,143.2,151.8,343.0,63.8,12,2,1,0,0,0,0,1,0,3.1,718,4,30
Defoe,BOU,FWD,57,0.0,3.0,23.0,2.6,2,0,0,0,0,0,0,0,0,0.5,14,0,3
Defour,BUR,MID,54,13.1,29.8,0.0,4.3,7,0,0,0,0,0,0,0,0,0.0,164,0,4
Delph,MCI,DEF,53,25.6,32.0,0.0,5.7,0,0,0,0,0,0,0,0,0,0.2,156,2,14
Dembele,TOT,MID,49,17.4,51.0,1.0,7.1,6,0,0,0,0,0,0,1,0,1.0,506,0,13
Dendoncker,WOL,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Depoitre,HUD,FWD,52,73.9,36.8,162.0,27.0,13,0,1,0,0,0,0,1,0,0.6,503,0,16
Deulofeu,WAT,MID,54,26.2,36.4,53.0,11.5,0,1,0,0,0,0,0,0,0,0.7,148,0,12
Diabate,LEI,MID,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Diakhaby,HUD,MID,47,23.7,18.2,10.0,5.0,6,0,0,0,0,0,0,0,0,0.0,230,0,9
Diame,NEW,MID,49,30.5,130.2,58.0,22.0,14,0,0,0,0,0,0,2,0,0.1,885,0,21
Diangana,WHU,MID,45,7.4,13.8,13.0,3.4,1,0,0,0,0,0,0,0,0,0.0,125,0,5
Diaz,MCI,MID,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dier,TOT,MID,48,81.6,148.2,45.0,27.6,6,1,0,0,0,0,0,1,0,2.0,757,0,26
Digne,EVE,DEF,48,225.5,151.2,69.0,44.6,9,0,1,0,0,0,0,1,0,1.7,619,2,24
Diop,WHU,DEF,43,22.4,167.6,29.0,21.8,9,0,0,1,0,0,0,1,0,0.6,720,0,16
Doherty,WOL,DEF,49,175.0,206.2,230.0,61.0,9,1,2,1,0,0,0,0,0,16.4,859,9,52
Doucoure,WAT,MID,59,195.7,190.4,118.0,50.4,12,0,4,1,0,0,0,2,0,1.8,900,6,37
Douglas,WOL,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dowell,EVE,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Drinkwater,CHE,MID,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dubravka,NEW,GKP,50,0.0,245.2,0.0,24.4,14,0,0,0,0,0,30,0,0,0.5,900,5,39
Duffy,BHA,DEF,46,21.1,346.8,82.0,45.0,13,2,2,0,0,0,0,2,0,5.9,900,3,45
Dummett,NEW,DEF,44,55.0,153.8,4.0,21.3,9,0,0,0,0,0,0,0,0,0.2,720,0,24
Dunk,BHA,DEF,44,32.8,175.6,18.0,22.7,10,0,0,0,0,0,0,1,0,1.5,739,2,25
Durm,HUD,DEF,44,67.8,73.0,67.0,20.7,10,0,0,0,0,0,0,0,0,0.1,464,0,8
Ecuele Manga,CAR,DEF,45,71.2,194.2,5.0,27.1,23,0,1,0,0,0,0,0,0,0.1,900,0,21
Ederson,MCI,GKP,58,20.0,147.4,0.0,16.7,3,0,1,0,0,0,14,0,0,26.5,900,4,57
Elliot,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Elneny,ARS,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.5,0,0,0
Elyounoussi,SOU,MID,62,186.8,75.2,150.0,41.2,2,0,0,0,0,0,0,0,0,0.2,496,0,17
Emerson,CHE,DEF,52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Enobakhare,WOL,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Eriksen,TOT,MID,92,201.5,109.8,129.0,44.2,7,0,2,0,0,0,0,0,0,4.3,550,0,21
Etheridge,CAR,GKP,46,0.0,307.2,0.0,30.6,23,0,0,0,0,2,34,0,0,6.2,900,3,38
Evans,LEI,DEF,48,0.9,40.6,2.0,4.3,4,0,0,0,0,0,0,1,0,0.3,276,0,9
Fabianski,WHU,GKP,45,0.0,318.0,0.0,31.6,15,0,0,0,0,0,44,0,0,13.8,900,6,39
Fabinho,LIV,MID,56,17.7,21.2,14.0,5.3,1,0,0,0,0,0,0,0,0,0.5,111,0,3
Fabri,FUL,GKP,43,0.0,115.2,0.0,11.5,5,0,0,0,0,0,15,0,0,0.3,180,2,8
Felipe Anderson,WHU,MID,68,335.8,207.6,136.0,67.9,13,1,1,0,0,0,0,2,0,2.4,810,3,30
Fellaini,MUN,MID,50,57.9,119.6,109.0,28.6,7,0,2,0,0,0,0,0,0,0.7,470,0,19
Fernandes,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Fernandinho,MCI,MID,54,142.9,204.0,91.0,43.9,3,1,2,0,0,0,0,2,0,5.4,883,3,39
Fernandez,NEW,DEF,44,40.9,167.6,44.0,25.3,10,0,1,0,0,0,0,1,0,0.2,630,1,21
Firmino,LIV,FWD,93,179.9,173.8,284.0,63.7,2,2,2,0,0,0,0,0,0,19.7,745,4,37
Foden,MCI,MID,46,41.4,11.6,49.0,10.2,0,0,0,0,0,0,0,0,0,0.1,46,0,4
Fonte,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Forster,SOU,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0,0,0
Foster,WAT,GKP,45,30.0,191.8,0.0,22.2,12,0,0,0,0,0,24,0,0,4.4,900,1,33
Fosu-Mensah,FUL,DEF,45,84.6,65.4,26.0,17.6,11,0,0,0,0,0,0,1,0,0.5,457,0,6
Francis,BOU,DEF,44,76.5,141.2,22.0,23.9,7,0,1,0,0,0,0,0,0,0.4,552,0,26
Fraser,BOU,MID,61,340.2,292.6,180.0,81.3,12,3,5,0,0,0,0,1,0,23.6,859,9,62
Fred,MUN,MID,56,116.8,85.0,57.0,26.0,9,1,0,0,0,0,0,1,0,1.6,427,3,19
Fredericks,WHU,DEF,46,36.9,43.0,10.0,9.1,8,0,0,0,0,0,0,2,0,0.2,270,0,1
Fuchs,LEI,DEF,42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Fabregas,CHE,MID,63,1.7,3.4,0.0,0.5,0,0,0,0,0,0,0,0,0,0.4,12,0,1
Gabbiadini,SOU,FWD,56,28.9,13.8,55.0,9.3,5,0,0,0,0,0,0,0,0,0.2,178,0,8
Gayle,NEW,FWD,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gazzaniga,TOT,GKP,45,0.0,55.6,0.0,5.5,1,0,0,0,0,0,8,0,0,0.0,180,0,10
Ghezzal,LEI,MID,52,124.2,63.4,61.0,24.8,8,1,0,0,0,0,0,2,0,0.2,310,2,15
Gibbs-White,WOL,MID,43,12.5,2.2,2.0,1.6,0,0,0,0,0,0,0,1,0,0.3,31,0,3
Gibson,BUR,DEF,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Giroud,CHE,FWD,78,171.4,94.6,197.0,45.6,2,0,4,0,0,0,0,0,0,2.3,381,2,27
Gomes,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Gomez,LIV,DEF,51,89.1,162.8,42.0,29.4,3,0,0,0,0,0,0,0,0,3.9,755,2,39
Gosling,BOU,MID,49,66.4,84.6,42.0,19.2,7,0,0,0,0,0,0,3,0,0.1,517,0,12
Grant,MUN,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Gray,WAT,FWD,60,69.6,126.6,247.0,44.2,9,3,0,0,0,0,0,0,0,1.4,603,2,31
Gray,LEI,MID,54,68.0,88.2,122.0,27.8,8,1,1,0,0,0,0,0,0,0.9,467,2,23
Gross,BHA,MID,67,76.4,70.6,63.0,21.0,4,1,0,0,1,0,0,0,0,1.7,217,3,11
Guaita,CRY,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gudmundsson,BUR,MID,60,185.7,196.8,149.0,53.1,16,1,5,0,0,0,0,2,0,3.1,734,5,42
Guendouzi,ARS,MID,45,47.2,89.8,16.0,15.3,10,0,0,0,0,0,0,2,0,2.1,478,0,10
Gueye,EVE,MID,48,70.4,188.4,30.0,28.8,13,0,0,0,0,0,0,3,0,0.3,797,0,17
Gunn,SOU,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Gunnarsson,CAR,MID,44,11.8,28.0,2.0,4.2,4,0,0,0,0,0,0,1,0,0.4,148,0,3
Gundogan,MCI,MID,54,130.0,110.0,117.0,35.5,2,1,2,0,0,0,0,0,0,1.7,352,5,28
Hadergjonaj,HUD,DEF,44,92.6,61.6,25.0,17.7,13,0,0,0,0,0,0,1,0,0.1,568,0,14
Halford,CAR,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hamer,HUD,GKP,40,0.0,78.4,0.0,7.8,9,0,0,0,0,0,11,0,0,8.0,192,0,4
Harris,CAR,MID,45,2.1,38.0,37.0,7.7,2,1,0,0,0,0,0,0,0,0.0,36,0,8
Hart,BUR,GKP,46,0.0,356.8,0.0,35.6,21,0,0,0,0,1,45,0,0,8.8,900,3,40
Hause,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Hayden,NEW,MID,44,2.1,19.4,0.0,2.2,2,0,0,0,0,0,0,0,1,0.1,110,0,0
Hazard,CHE,MID,113,386.2,399.2,451.0,123.7,5,7,3,0,0,0,0,1,0,43.9,666,13,75
Heaton,BUR,GKP,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Hemed,BHA,FWD,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Henderson,LIV,MID,53,62.5,78.8,2.0,14.6,3,0,0,0,0,0,0,0,0,0.7,455,0,15
Hendrick,BUR,MID,54,51.0,65.2,139.0,25.5,18,1,0,0,0,0,0,2,0,0.2,540,0,18
Hennessey,CRY,GKP,46,0.0,249.8,0.0,25.1,13,0,0,0,0,1,29,0,0,6.5,900,3,41
Herrera,MUN,MID,50,2.5,22.6,53.0,7.9,3,0,0,0,0,0,0,1,0,0.1,88,0,3
Hoedt,SOU,DEF,44,17.0,219.4,20.0,25.8,14,0,0,1,0,0,0,1,0,0.3,900,3,30
Hogg,HUD,MID,44,59.9,69.8,13.0,14.2,10,0,0,0,0,0,0,0,1,0.2,512,0,10
Hoilett,CAR,MID,51,55.4,51.6,65.0,16.6,18,0,1,0,0,0,0,1,0,0.1,593,0,17
Holding,ARS,DEF,44,2.6,91.4,11.0,10.6,4,0,0,0,0,0,0,1,0,0.6,411,3,14
Holebas,WAT,DEF,48,260.8,226.0,40.0,52.7,12,1,4,0,0,0,0,5,0,12.9,713,6,35
Holgate,EVE,DEF,45,5.0,92.2,2.0,9.9,9,0,0,0,0,0,0,1,0,0.2,407,0,5
Hudson-Odoi,CHE,MID,42,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
Hughes,WAT,MID,50,164.1,164.0,175.0,50.4,11,1,1,0,0,0,0,2,0,1.8,820,2,31
Hugill,WHU,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hyndman,BOU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hojbjerg,SOU,MID,45,114.9,182.0,119.0,41.8,12,2,0,0,0,0,0,1,1,4.9,616,4,26
Ibe,BOU,MID,51,47.2,11.6,8.0,6.7,2,0,0,0,0,0,0,0,0,0.2,49,0,3
Iborra,LEI,MID,47,8.6,21.4,21.0,5.2,2,0,0,0,0,0,0,0,0,0.0,105,0,4
Iheanacho,LEI,FWD,59,138.1,112.8,124.0,37.1,8,1,4,0,0,0,0,0,0,2.0,574,3,36
Ince,HUD,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Ings,SOU,FWD,56,169.2,175.2,410.0,75.5,9,3,0,0,0,0,0,1,0,5.1,700,4,32
Iwobi,ARS,MID,55,86.4,103.8,108.0,29.7,7,1,2,0,0,0,0,0,0,1.2,413,0,22
Izquierdo,BHA,MID,59,5.5,23.8,49.0,7.9,0,0,1,0,0,0,0,0,0,0.1,185,0,11
Jach,CRY,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Jagielka,EVE,DEF,43,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0.5,39,0,-3
