Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points
Azpilicueta,CHE,DEF,64,157.2,162.8,57.0,37.7,5,0,1,0,0,0,0,0,0,10.6,720,0,34
Bacuna,HUD,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bailly,MUN,DEF,52,0.7,35.6,4.0,4.1,6,0,0,0,0,0,0,0,0,1.7,200,0,5
Baines,EVE,DEF,52,74.7,39.8,15.0,13.0,5,0,0,0,0,0,0,0,0,0.9,284,0,5
Bakayoko,CHE,MID,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Balbuena,WHU,DEF,44,22.9,190.2,80.0,29.4,13,0,0,0,0,0,0,1,0,0.3,720,2,17
Baldock,BHA,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Balogun,BHA,DEF,43,0.3,34.2,2.0,3.6,3,0,0,0,0,0,0,1,0,0.1,160,0,2
Bamba,CAR,DEF,45,2.8,182.0,94.0,27.9,12,1,0,0,0,0,0,0,0,1.2,630,2,25
Baningime,EVE,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bardsley,BUR,DEF,43,18.9,31.2,1.0,5.1,3,0,0,0,0,0,0,2,0,0.1,180,0,1
Barkley,CHE,MID,57,52.3,72.2,103.0,22.7,4,1,1,0,0,0,0,0,0,0.5,277,2,21
Barnes,BUR,FWD,57,38.5,81.0,80.0,19.9,1,2,0,0,0,0,0,0,0,0.5,209,3,19
Batth,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
Bednarek,SOU,DEF,39,0.6,38.6,0.0,4.0,1,0,0,0,0,0,0,0,0,4.1,80,0,2
Begovic,BOU,GKP,45,0.0,138.4,0.0,14.0,12,0,0,0,0,0,19,0,0,4.4,720,0,22
Bellerin,ARS,DEF,54,101.0,154.8,100.0,35.6,10,0,2,0,0,0,0,1,0,10.5,720,2,28
Benalouane,LEI,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
Benkovic,LEI,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bennett,CAR,DEF,45,42.5,110.4,0.0,15.3,10,0,1,0,0,0,0,0,0,0.8,540,2,21
Bennett,WOL,DEF,41,40.5,148.4,21.0,20.9,6,0,0,0,0,0,0,1,0,11.8,720,1,30
Benteke,CRY,FWD,64,50.7,14.2,170.0,23.3,5,0,0,0,0,0,0,0,0,0.5,325,0,8
Bernard,EVE,MID,59,82.3,47.4,13.0,14.3,2,0,2,0,0,0,0,1,0,0.2,161,2,13
Bernardo,BHA,DEF,42,1.8,18.0,0.0,2.0,2,0,0,0,0,0,0,1,0,0.1,90,0,0
Bernardo Silva,MCI,MID,76,224.5,170.2,200.0,59.5,2,2,1,0,0,0,0,1,0,9.2,633,3,35
Bertrand,SOU,DEF,49,136.5,145.0,81.0,36.2,14,1,0,0,0,0,0,3,0,4.8,720,1,22
Bettinelli,FUL,GKP,44,0.0,179.0,0.0,17.8,16,0,0,0,0,1,19,1,0,0.6,540,0,15
Billing,HUD,MID,45,93.8,186.0,127.0,40.8,17,1,0,0,0,0,0,3,0,2.6,720,3,22
Bissouma,BHA,MID,48,23.7,27.8,27.0,7.7,8,0,0,0,0,0,0,1,0,0.0,392,0,10
Blind,MUN,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bogle,CAR,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Bolasie,EVE,MID,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Boly,WOL,DEF,46,22.1,217.2,54.0,29.3,6,1,0,0,0,0,0,0,0,5.0,720,3,39
Bonatini,WOL,FWD,49,18.0,21.8,84.0,11.4,0,0,1,0,0,0,0,0,0,0.6,97,0,8
Bong,BHA,DEF,45,40.9,81.6,0.0,12.1,13,0,0,0,0,0,0,0,0,0.2,694,0,14
Boruc,BOU,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6.3,0,0,0
Boufal,SOU,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brady,BUR,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bravo,MCI,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Brian Murphy,CAR,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Britos,WAT,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brooks,BOU,MID,50,104.0,125.0,201.0,43.0,7,2,0,0,0,0,0,1,0,0.7,490,2,27
Browning,EVE,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bruno,BHA,DEF,44,15.5,22.6,0.0,3.8,0,0,0,0,0,0,0,0,0,0.1,115,1,8
Bryan,FUL,DEF,49,70.3,66.8,15.0,15.2,9,0,0,0,0,0,0,0,0,0.1,315,0,5
Button,BHA,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Byram,WHU,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Caballero,CHE,GKP,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Cahill,CHE,DEF,52,0.0,2.8,0.0,0.3,0,0,0,0,0,0,0,0,0,0.7,21,0,1
Cairney,FUL,MID,48,84.7,61.8,16.0,16.3,7,0,1,0,0,0,0,0,0,0.9,265,0,10
Calvert-Lewin,EVE,FWD,53,25.7,49.4,80.0,15.4,6,1,0,0,0,0,0,1,0,0.8,327,1,14
Camarasa,CAR,MID,45,144.1,89.2,50.0,28.3,15,1,0,0,0,0,0,2,0,0.4,597,0,19
Capoue,WAT,MID,50,26.7,149.4,61.0,23.8,12,0,1,0,0,0,0,4,0,0.4,720,5,21
Carlos Sanchez,WHU,MID,45,27.7,20.2,24.0,7.2,4,0,0,0,0,0,0,0,0,0.3,217,0,7
Carrillo,SOU,FWD,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Carroll,WHU,FWD,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Cathcart,WAT,DEF,45,13.5,163.2,129.0,30.7,12,1,0,1,0,0,0,1,0,1.0,717,3,22
Cavaleiro,WOL,MID,53,1.4,34.6,23.0,5.5,0,1,0,0,0,0,0,1,0,0.1,27,0,6
Cech,ARS,GKP,50,0.0,205.0,0.0,20.4,9,0,0,0,0,0,27,0,0,1.8,585,3,24
Chalobah,WAT,MID,45,0.1,0.4,0.0,0.1,0,0,0,0,0,0,0,0,0,0.2,4,0,1
Chamberlain,LIV,MID,64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Chambers,FUL,DEF,43,0.9,83.6,18.0,10.3,6,0,0,0,0,0,0,0,0,1.0,291,0,6
Chicharito,WHU,FWD,62,15.3,6.6,48.0,7.0,6,0,1,0,0,0,0,0,0,1.1,140,0,8
Chilwell,LEI,DEF,50,160.2,146.4,91.0,39.9,12,0,0,0,0,0,0,1,0,0.8,720,2,20
Choudhury,LEI,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Christensen,CHE,DEF,51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Christie,FUL,DEF,43,111.1,97.8,23.0,23.2,13,0,0,0,0,0,0,1,0,0.2,357,0,3
Cisse,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Clark,NEW,DEF,45,2.2,136.6,47.0,18.7,10,1,0,0,0,0,0,0,0,0.3,485,0,16
Cleverley,WAT,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Clyne,LIV,DEF,46,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Coady,WOL,DEF,45,4.9,140.0,0.0,14.4,6,0,0,0,0,0,0,2,0,0.6,720,2,30
Coleman,EVE,DEF,53,18.3,78.0,46.0,14.2,6,0,0,0,0,0,0,0,0,0.8,360,0,6
Connolly,CAR,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1,0,0,0
Cork,BUR,MID,48,88.3,81.6,51.0,22.2,12,0,0,0,0,0,0,2,0,0.6,720,0,16
Costa,WOL,MID,49,70.9,34.0,78.0,18.3,6,0,0,0,0,0,0,0,0,0.6,531,0,17
Courtois,CHE,GKP,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Cresswell,WHU,DEF,52,27.6,9.8,0.0,3.7,1,0,0,0,0,0,0,1,0,0.7,90,0,1
Cunningham,CAR,DEF,43,16.9,32.6,8.0,5.8,7,0,0,0,0,0,0,1,0,0.1,180,0,0
Cedric,SOU,DEF,44,99.1,129.0,55.0,28.3,14,0,1,0,0,0,0,3,0,4.9,685,3,16
Dahlberg,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dalot,MUN,DEF,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Damour,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Daniels,BOU,DEF,43,34.9,48.8,8.0,9.1,3,0,0,0,0,0,0,1,0,5.7,270,0,8
Danilo,MCI,DEF,51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Dann,CRY,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Darlow,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Darmian,MUN,DEF,47,2.3,20.6,7.0,3.0,1,0,0,0,0,0,0,0,0,0.2,90,0,2
David Luiz,CHE,DEF,55,69.9,170.0,41.0,28.0,5,0,0,0,0,0,0,1,0,4.4,720,3,33
David Silva,MCI,MID,85,331.5,168.8,285.0,78.7,3,2,0,0,0,0,0,1,0,7.0,509,5,29
Davies,EVE,MID,53,55.3,61.6,26.0,14.3,7,0,0,0,0,0,0,2,0,0.2,496,0,11
Davies,TOT,DEF,56,85.9,46.2,68.0,20.0,4,0,0,0,0,0,0,0,0,2.4,278,0,7
Davis,SOU,MID,47,0.2,1.0,0.0,0.1,1,0,0,0,0,0,0,0,0,0.1,6,0,1
De Bruyne,MCI,MID,97,14.8,4.4,7.0,2.6,0,0,0,0,0,0,0,1,0,3.5,30,0,0
De Gea,MUN,GKP,59,0.0,182.4,0.0,18.2,14,0,0,0,0,0,25,0,0,19.2,720,1,23
Deeney,WAT,FWD,61,143.2,151.8,343.0,63.8,12,2,1,0,0,0,0,1,0,5.2,718,4,30
Defoe,BOU,FWD,57,0.0,3.0,23.0,2.6,2,0,0,0,0,0,0,0,0,0.5,13,0,2
Defour,BUR,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Delph,MCI,DEF,53,25.6,32.0,0.0,5.7,0,0,0,0,0,0,0,0,0,0.3,156,2,14
Dembele,TOT,MID,49,15.5,44.2,1.0,6.2,5,0,0,0,0,0,0,1,0,1.1,418,0,10
Dendoncker,WOL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Depoitre,HUD,FWD,52,60.1,29.0,81.0,16.7,10,0,1,0,0,0,0,1,0,0.5,351,0,12
Deulofeu,WAT,MID,54,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,16,0,1
Diabate,LEI,MID,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Diakhaby,HUD,MID,47,6.7,13.2,8.0,2.6,6,0,0,0,0,0,0,0,0,0.0,229,0,8
Diame,NEW,MID,50,23.6,103.8,54.0,18.3,13,0,0,0,0,0,0,2,0,0.1,720,0,16
Diangana,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
Diaz,MCI,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dier,TOT,MID,48,74.7,129.0,45.0,25.0,5,1,0,0,0,0,0,1,0,1.7,601,0,21
Digne,EVE,DEF,48,147.9,119.0,47.0,31.4,7,0,1,0,0,0,0,1,0,1.6,439,2,17
Diop,WHU,DEF,43,11.8,118.4,23.0,15.2,7,0,0,1,0,0,0,1,0,0.6,540,0,12
Doherty,WOL,DEF,47,139.0,176.8,180.0,49.4,6,1,2,1,0,0,0,0,0,10.5,698,9,49
Doucoure,WAT,MID,59,136.3,117.0,79.0,33.2,12,0,2,1,0,0,0,2,0,1.4,720,4,23
Douglas,WOL,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dowell,EVE,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Drinkwater,CHE,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dubravka,NEW,GKP,50,0.0,197.8,0.0,19.7,13,0,0,0,0,0,25,0,0,0.5,720,3,28
Duffy,BHA,DEF,45,10.8,270.6,67.0,34.8,13,2,2,0,0,0,0,2,0,3.8,720,2,32
Dummett,NEW,DEF,45,17.5,100.0,4.0,12.2,8,0,0,0,0,0,0,0,0,0.2,540,0,16
Dunk,BHA,DEF,44,32.5,97.6,16.0,14.6,10,0,0,0,0,0,0,0,0,1.3,559,0,12
Durm,HUD,DEF,45,49.3,39.2,25.0,11.3,6,0,0,0,0,0,0,0,0,0.1,284,0,5
Ecuele Manga,CAR,DEF,45,51.9,159.4,2.0,21.4,17,0,1,0,0,0,0,0,0,0.1,720,0,20
Ederson,MCI,GKP,57,20.0,128.0,0.0,14.7,3,0,1,0,0,0,13,0,0,24.8,720,2,43
Elliot,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Elneny,ARS,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.6,0,0,0
Elyounoussi,SOU,MID,63,146.6,53.6,128.0,32.8,2,0,0,0,0,0,0,0,0,0.2,329,0,11
Emerson,CHE,DEF,52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Enobakhare,WOL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Eriksen,TOT,MID,92,201.0,109.8,125.0,43.7,7,0,2,0,0,0,0,0,0,4.6,540,0,19
Etheridge,CAR,GKP,46,0.0,279.8,0.0,27.9,17,0,0,0,0,2,30,0,0,7.2,720,3,37
Evans,LEI,DEF,49,0.8,30.6,0.0,3.1,1,0,0,0,0,0,0,1,0,0.3,186,0,8
Fabianski,WHU,GKP,45,0.0,255.8,0.0,25.4,13,0,0,0,0,0,36,0,0,13.5,720,4,31
Fabinho,LIV,MID,56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Fabri,FUL,GKP,44,0.0,115.2,0.0,11.5,5,0,0,0,0,0,15,0,0,0.3,180,2,8
Felipe Anderson,WHU,MID,68,316.3,188.0,105.0,60.9,12,1,1,0,0,0,0,2,0,2.6,674,3,26
Fellaini,MUN,MID,50,57.9,119.6,109.0,28.6,7,0,2,0,0,0,0,0,0,1.1,470,0,19
Fernandes,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Fernandinho,MCI,MID,54,124.8,120.4,82.0,32.8,3,0,1,0,0,0,0,1,0,4.2,703,0,23
Fernandez,NEW,DEF,44,28.8,122.2,34.0,18.6,9,0,1,0,0,0,0,1,0,0.2,450,1,13
Firmino,LIV,FWD,94,163.2,166.6,274.0,60.4,2,2,2,0,0,0,0,0,0,22.0,662,4,34
Foden,MCI,MID,47,27.5,9.6,29.0,6.6,0,0,0,0,0,0,0,0,0,0.1,31,0,3
Fonte,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Forster,SOU,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
Foster,WAT,GKP,45,20.0,127.4,0.0,14.7,12,0,0,0,0,0,16,0,0,4.2,720,0,18
Fosu-Mensah,FUL,DEF,45,65.3,47.2,23.0,13.5,8,0,0,0,0,0,0,1,0,0.5,367,0,5
Francis,BOU,DEF,44,44.6,105.4,11.0,16.1,7,0,1,0,0,0,0,0,0,0.3,372,0,14
Fraser,BOU,MID,60,286.0,242.0,165.0,69.3,12,3,3,0,0,0,0,1,0,23.0,695,7,48
Fred,MUN,MID,57,92.3,75.8,46.0,21.5,8,1,0,0,0,0,0,1,0,2.0,337,3,17
Fredericks,WHU,DEF,47,36.9,43.0,10.0,9.1,8,0,0,0,0,0,0,2,0,0.3,270,0,1
Fuchs,LEI,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Fabregas,CHE,MID,63,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Gabbiadini,SOU,FWD,56,5.1,12.2,39.0,5.4,5,0,0,0,0,0,0,0,0,0.2,140,0,6
Gayle,NEW,FWD,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gazzaniga,TOT,GKP,45,0.0,55.6,0.0,5.5,1,0,0,0,0,0,8,0,0,0.1,180,0,10
Ghezzal,LEI,MID,53,100.4,57.6,37.0,19.4,7,1,0,0,0,0,0,2,0,0.2,244,2,13
Gibbs-White,WOL,MID,44,12.5,2.2,2.0,1.6,0,0,0,0,0,0,0,1,0,0.3,31,0,3
Gibson,BUR,DEF,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Giroud,CHE,FWD,78,147.3,88.2,164.0,39.2,2,0,4,0,0,0,0,0,0,2.6,354,2,25
Gomes,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Gomez,LIV,DEF,51,76.4,147.2,42.0,26.6,3,0,0,0,0,0,0,0,0,3.0,665,2,33
Gosling,BOU,MID,49,64.3,81.2,24.0,16.9,7,0,0,0,0,0,0,3,0,0.1,502,0,10
Grant,MUN,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Gray,WAT,FWD,60,58.5,122.6,237.0,41.6,9,3,0,0,0,0,0,0,0,1.3,575,2,29
Gray,LEI,MID,55,55.2,66.8,114.0,23.6,8,1,0,0,0,0,0,0,0,1.1,438,2,19
Gross,BHA,MID,67,76.4,70.6,63.0,21.0,4,1,0,0,1,0,0,0,0,2.0,217,3,11
Guaita,CRY,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gudmundsson,BUR,MID,60,154.3,182.0,145.0,48.2,7,1,5,0,0,0,0,1,0,3.0,554,5,39
Guendouzi,ARS,MID,45,37.9,70.4,16.0,12.4,8,0,0,0,0,0,0,1,0,2.6,359,0,8
Gueye,EVE,MID,49,44.7,153.4,28.0,22.6,11,0,0,0,0,0,0,1,0,0.3,630,0,14
Gunn,SOU,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Gunnarsson,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Gundogan,MCI,MID,55,130.0,110.0,117.0,35.5,2,1,2,0,0,0,0,0,0,3.4,352,5,28
Hadergjonaj,HUD,DEF,44,61.5,43.4,25.0,12.8,12,0,0,0,0,0,0,1,0,0.1,500,0,12
Halford,CAR,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hamer,HUD,GKP,40,0.0,78.4,0.0,7.8,9,0,0,0,0,0,11,0,0,7.8,192,0,4
Harris,CAR,MID,45,0.0,2.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0.0,12,0,1
Hart,BUR,GKP,46,0.0,279.4,0.0,27.9,12,0,0,0,0,1,36,0,0,9.8,720,3,38
Hause,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Hayden,NEW,MID,44,2.1,19.4,0.0,2.2,2,0,0,0,0,0,0,0,1,0.2,110,0,0
Hazard,CHE,MID,113,313.6,381.6,396.0,109.2,3,7,3,0,0,0,0,0,0,46.7,576,13,74
Heaton,BUR,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Hemed,BHA,FWD,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Henderson,LIV,MID,53,45.3,68.8,2.0,11.9,3,0,0,0,0,0,0,0,0,0.8,410,0,14
Hendrick,BUR,MID,54,45.2,60.8,119.0,22.5,10,1,0,0,0,0,0,0,0,0.2,386,0,16
Hennessey,CRY,GKP,46,0.0,231.0,0.0,23.2,9,0,0,0,0,1,27,0,0,7.9,720,3,39
Herrera,MUN,MID,50,1.3,8.0,36.0,4.6,2,0,0,0,0,0,0,1,0,0.1,68,0,1
Hoedt,SOU,DEF,44,15.9,170.4,18.0,20.6,14,0,0,1,0,0,0,1,0,0.3,720,0,15
Hogg,HUD,MID,44,24.3,32.0,12.0,6.8,6,0,0,0,0,0,0,0,1,0.2,332,0,6
Hoilett,CAR,MID,51,55.1,46.0,64.0,15.9,14,0,0,0,0,0,0,1,0,0.1,503,0,12
Holding,ARS,DEF,44,1.4,58.0,2.0,6.2,1,0,0,0,0,0,0,0,0,0.6,231,3,12
Holebas,WAT,DEF,49,260.8,226.0,40.0,52.7,12,1,4,0,0,0,0,5,0,17.2,713,6,35
Holgate,EVE,DEF,45,5.0,92.2,2.0,9.9,9,0,0,0,0,0,0,1,0,0.2,407,0,5
Hudson-Odoi,CHE,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
Hughes,WAT,MID,50,124.9,147.0,144.0,41.7,11,1,1,0,0,0,0,1,0,2.1,640,2,26
Hugill,WHU,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hyndman,BOU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hojbjerg,SOU,MID,45,111.3,158.0,97.0,36.8,12,2,0,0,0,0,0,1,1,5.2,526,4,23
Ibe,BOU,MID,51,46.9,10.4,8.0,6.5,2,0,0,0,0,0,0,0,0,0.2,36,0,2
Iborra,LEI,MID,48,1.8,6.6,2.0,1.1,1,0,0,0,0,0,0,0,0,0.0,15,0,2
Iheanacho,LEI,FWD,59,131.5,108.2,72.0,31.1,6,1,4,0,0,0,0,0,0,1.5,454,3,32
Ince,HUD,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Ings,SOU,FWD,57,120.0,157.4,351.0,62.9,9,3,0,0,0,0,0,1,0,6.0,532,4,28
Iwobi,ARS,MID,55,54.8,76.2,67.0,19.7,4,1,2,0,0,0,0,0,0,1.1,233,0,18
Izquierdo,BHA,MID,59,0.3,6.6,19.0,2.6,0,0,0,0,0,0,0,0,0,0.1,26,0,2
Jach,CRY,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Jagielka,EVE,DEF,43,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0.6,39,0,-3
Jahanbakhsh,BHA,MID,68,29.1,11.0,33.0,7.2,1,0,0,0,0,0,0,1,0,0.8,167,0,8
