Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points
Austin,SOU,FWD,56,37.2,32.0,111.0,18.0,3,0,0,0,1,0,0,0,0,0.5,264,0,6
Ayew,CRY,FWD,59,48.9,30.6,110.0,19.0,2,0,1,0,0,0,0,0,0,0.3,316,0,11
Ayite,FUL,MID,44,2.9,6.0,7.0,1.3,1,0,0,0,0,0,0,0,0,0.1,72,0,3
Azpilicueta,CHE,DEF,64,149.3,152.6,35.0,33.7,5,0,1,0,0,0,0,0,0,10.9,630,0,28
Bacuna,HUD,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bailly,MUN,DEF,52,0.6,33.2,2.0,3.6,4,0,0,0,0,0,0,0,0,1.8,182,0,5
Baines,EVE,DEF,53,74.7,39.8,15.0,13.0,5,0,0,0,0,0,0,0,0,0.9,284,0,5
Bakayoko,CHE,MID,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Balbuena,WHU,DEF,44,12.1,170.0,35.0,21.8,12,0,0,0,0,0,0,1,0,0.3,630,2,15
Baldock,BHA,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Balogun,BHA,DEF,43,0.3,34.2,2.0,3.6,3,0,0,0,0,0,0,1,0,0.1,160,0,2
Bamba,CAR,DEF,45,2.8,155.6,87.0,24.6,11,1,0,0,0,0,0,0,0,1.2,540,2,23
Baningime,EVE,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bardsley,BUR,DEF,43,18.9,31.2,1.0,5.1,3,0,0,0,0,0,0,2,0,0.1,180,0,1
Barkley,CHE,MID,57,34.9,21.6,47.0,10.3,4,0,0,0,0,0,0,0,0,0.3,197,0,8
Barnes,BUR,FWD,57,37.9,80.8,78.0,19.6,1,2,0,0,0,0,0,0,0,0.6,149,3,17
Batth,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.1,0,0,0
Bednarek,SOU,DEF,39,0.3,4.4,0.0,0.5,0,0,0,0,0,0,0,0,0,4.0,35,0,1
Begovic,BOU,GKP,45,0.0,123.8,0.0,12.5,12,0,0,0,0,0,17,0,0,4.5,630,0,16
Bellerin,ARS,DEF,54,81.2,119.4,81.0,28.2,9,0,1,0,0,0,0,1,0,10.3,630,2,23
Benalouane,LEI,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
Benkovic,LEI,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bennett,CAR,DEF,45,40.8,94.0,0.0,13.5,9,0,1,0,0,0,0,0,0,0.8,450,2,19
Bennett,WOL,DEF,41,40.4,136.6,21.0,19.7,6,0,0,0,0,0,0,1,0,11.3,630,0,23
Benteke,CRY,FWD,64,50.7,14.2,170.0,23.3,5,0,0,0,0,0,0,0,0,0.6,325,0,8
Bernard,EVE,MID,59,38.5,37.0,4.0,8.0,1,0,1,0,0,0,0,1,0,0.1,71,0,6
Bernardo,BHA,DEF,42,1.8,18.0,0.0,2.0,2,0,0,0,0,0,0,1,0,0.1,90,0,0
Bernardo Silva,MCI,MID,76,209.5,155.2,198.0,56.3,2,2,1,0,0,0,0,0,0,9.6,543,3,33
Bertrand,SOU,DEF,50,124.2,127.4,69.0,32.0,11,1,0,0,0,0,0,2,0,5.2,630,1,22
Bettinelli,FUL,GKP,44,0.0,158.0,0.0,15.7,11,0,0,0,0,1,17,1,0,0.6,450,0,15
Billing,HUD,MID,45,75.1,172.0,98.0,34.6,16,1,0,0,0,0,0,3,0,2.7,630,3,20
Bissouma,BHA,MID,48,23.7,24.6,27.0,7.4,8,0,0,0,0,0,0,1,0,0.0,382,0,9
Blind,MUN,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bogle,CAR,FWD,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Bolasie,EVE,MID,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Boly,WOL,DEF,46,21.3,194.0,54.0,26.9,6,1,0,0,0,0,0,0,0,4.9,630,3,33
Bonatini,WOL,FWD,49,18.0,21.8,84.0,11.4,0,0,1,0,0,0,0,0,0,0.6,97,0,8
Bong,BHA,DEF,45,39.6,71.6,0.0,11.0,13,0,0,0,0,0,0,0,0,0.2,604,0,8
Boruc,BOU,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6.4,0,0,0
Boufal,SOU,MID,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brady,BUR,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Bravo,MCI,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Brian Murphy,CAR,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Britos,WAT,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Brooks,BOU,MID,50,84.9,81.0,164.0,33.0,7,1,0,0,0,0,0,1,0,0.2,421,1,18
Browning,EVE,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Bruno,BHA,DEF,44,14.6,6.4,0.0,2.1,0,0,0,0,0,0,0,0,0,0.1,25,0,1
Bryan,FUL,DEF,49,70.3,66.8,15.0,15.2,9,0,0,0,0,0,0,0,0,0.1,315,0,5
Button,BHA,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
Byram,WHU,DEF,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Caballero,CHE,GKP,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Cahill,CHE,DEF,52,0.0,2.8,0.0,0.3,0,0,0,0,0,0,0,0,0,0.7,21,0,1
Cairney,FUL,MID,48,84.7,61.8,16.0,16.3,7,0,1,0,0,0,0,0,0,0.9,265,0,10
Calvert-Lewin,EVE,FWD,54,25.7,49.4,79.0,15.3,6,1,0,0,0,0,0,1,0,0.9,326,1,13
Camarasa,CAR,MID,45,105.2,81.0,50.0,23.6,14,1,0,0,0,0,0,2,0,0.4,507,0,17
Capoue,WAT,MID,50,24.7,134.2,17.0,17.7,8,0,1,0,0,0,0,4,0,0.4,630,5,19
Carlos Sanchez,WHU,MID,45,27.7,20.2,24.0,7.2,4,0,0,0,0,0,0,0,0,0.3,217,0,7
Carrillo,SOU,FWD,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Carroll,WHU,FWD,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Cathcart,WAT,DEF,45,2.2,150.8,89.0,24.3,8,1,0,1,0,0,0,0,0,1.1,627,3,23
Cavaleiro,WOL,MID,53,0.8,34.6,17.0,5.2,0,1,0,0,0,0,0,0,0,0.0,13,0,6
Cech,ARS,GKP,50,0.0,205.0,0.0,20.4,9,0,0,0,0,0,27,0,0,2.1,585,3,24
Chalobah,WAT,MID,45,0.1,0.4,0.0,0.1,0,0,0,0,0,0,0,0,0,0.2,4,0,1
Chamberlain,LIV,MID,64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Chambers,FUL,DEF,44,0.9,83.6,18.0,10.3,6,0,0,0,0,0,0,0,0,1.1,291,0,6
Chicharito,WHU,FWD,63,15.3,6.6,48.0,7.0,6,0,1,0,0,0,0,0,0,1.1,140,0,8
Chilwell,LEI,DEF,50,143.1,135.8,90.0,37.0,10,0,0,0,0,0,0,0,0,0.9,630,2,20
Choudhury,LEI,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Christensen,CHE,DEF,51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Christie,FUL,DEF,43,47.8,76.2,13.0,13.7,8,0,0,0,0,0,0,1,0,0.2,267,0,3
Cisse,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Clark,NEW,DEF,45,2.2,136.6,47.0,18.7,10,1,0,0,0,0,0,0,0,0.3,485,0,16
Cleverley,WAT,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Clyne,LIV,DEF,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Coady,WOL,DEF,45,4.7,132.0,0.0,13.6,6,0,0,0,0,0,0,1,0,0.5,630,2,25
Coleman,EVE,DEF,53,18.3,78.0,46.0,14.2,6,0,0,0,0,0,0,0,0,0.9,360,0,6
Connolly,CAR,DEF,39,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
Cork,BUR,MID,48,75.5,57.2,33.0,16.7,11,0,0,0,0,0,0,2,0,0.6,630,0,14
Costa,WOL,MID,49,68.2,33.4,75.0,17.7,6,0,0,0,0,0,0,0,0,0.6,448,0,14
Courtois,CHE,GKP,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
Cresswell,WHU,DEF,52,27.6,9.8,0.0,3.7,1,0,0,0,0,0,0,1,0,0.8,90,0,1
Cunningham,CAR,DEF,43,16.9,32.6,8.0,5.8,7,0,0,0,0,0,0,1,0,0.1,180,0,0
Cedric,SOU,DEF,44,96.5,118.4,55.0,27.0,11,0,1,0,0,0,0,2,0,5.2,595,3,16
Dahlberg,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dalot,MUN,DEF,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Damour,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Daniels,BOU,DEF,43,34.9,48.8,8.0,9.1,3,0,0,0,0,0,0,1,0,6.2,270,0,8
Danilo,MCI,DEF,51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Dann,CRY,DEF,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Darlow,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Darmian,MUN,DEF,47,2.3,20.6,7.0,3.0,1,0,0,0,0,0,0,0,0,0.2,90,0,2
David Luiz,CHE,DEF,55,61.6,146.0,23.0,23.0,5,0,0,0,0,0,0,1,0,4.2,630,3,27
David Silva,MCI,MID,85,305.6,161.2,251.0,71.9,3,2,0,0,0,0,0,1,0,7.5,419,5,26
Davies,EVE,MID,53,52.5,53.4,9.0,11.5,6,0,0,0,0,0,0,1,0,0.2,426,0,10
Davies,TOT,DEF,57,85.8,46.0,68.0,20.0,4,0,0,0,0,0,0,0,0,2.6,276,0,6
Davis,SOU,MID,47,0.2,1.0,0.0,0.1,1,0,0,0,0,0,0,0,0,0.1,6,0,1
De Bruyne,MCI,MID,97,14.8,4.4,7.0,2.6,0,0,0,0,0,0,0,1,0,3.4,30,0,0
De Gea,MUN,GKP,59,0.0,147.4,0.0,14.7,12,0,0,0,0,0,19,0,0,20.2,630,1,20
Deeney,WAT,FWD,61,117.4,145.6,277.0,54.0,8,2,1,0,0,0,0,1,0,5.6,628,4,28
Defoe,BOU,FWD,57,0.0,3.0,23.0,2.6,2,0,0,0,0,0,0,0,0,0.5,13,0,2
Defour,BUR,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Delph,MCI,DEF,53,25.6,32.0,0.0,5.7,0,0,0,0,0,0,0,0,0,0.5,156,2,14
Dembele,TOT,MID,49,15.5,44.2,1.0,6.2,5,0,0,0,0,0,0,1,0,1.2,418,0,10
Dendoncker,WOL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Depoitre,HUD,FWD,52,48.6,29.0,53.0,12.9,9,0,1,0,0,0,0,0,0,0.6,293,0,12
Deulofeu,WAT,MID,54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Diabate,LEI,MID,47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Diakhaby,HUD,MID,48,6.7,13.2,8.0,2.6,6,0,0,0,0,0,0,0,0,0.0,229,0,8
Diame,NEW,MID,50,22.9,84.4,39.0,14.8,10,0,0,0,0,0,0,1,0,0.1,630,0,15
Diangana,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,1
Diaz,MCI,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dier,TOT,MID,48,55.8,81.0,10.0,14.8,5,0,0,0,0,0,0,1,0,1.5,511,0,13
Digne,EVE,DEF,48,130.6,97.6,32.0,26.0,6,0,1,0,0,0,0,1,0,1.6,349,2,15
Diop,WHU,DEF,43,11.2,105.6,23.0,13.9,6,0,0,1,0,0,0,1,0,0.6,450,0,10
Doherty,WOL,DEF,45,137.4,128.8,161.0,42.5,6,0,2,1,0,0,0,0,0,5.0,608,6,34
Doucoure,WAT,MID,59,132.6,111.6,63.0,30.7,8,0,2,1,0,0,0,1,0,1.5,630,4,22
Douglas,WOL,DEF,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Dowell,EVE,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Drinkwater,CHE,MID,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Dubravka,NEW,GKP,50,0.0,151.8,0.0,15.1,10,0,0,0,0,0,18,0,0,0.5,630,3,25
Duffy,BHA,DEF,45,10.8,250.6,65.0,32.6,13,2,2,0,0,0,0,1,0,3.4,630,2,27
Dummett,NEW,DEF,45,17.5,100.0,4.0,12.2,8,0,0,0,0,0,0,0,0,0.2,540,0,16
Dunk,BHA,DEF,44,32.3,81.8,16.0,13.0,10,0,0,0,0,0,0,0,0,1.3,469,0,6
Durm,HUD,DEF,45,32.4,26.8,3.0,6.2,5,0,0,0,0,0,0,0,0,0.1,194,0,3
Ecuele Manga,CAR,DEF,45,50.5,137.0,2.0,19.0,16,0,1,0,0,0,0,0,0,0.1,630,0,18
Ederson,MCI,GKP,57,20.0,107.6,0.0,12.7,3,0,1,0,0,0,11,0,0,24.6,630,1,36
Elliot,NEW,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Elneny,ARS,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.5,0,0,0
Elyounoussi,SOU,MID,63,146.6,53.6,128.0,32.8,2,0,0,0,0,0,0,0,0,0.2,329,0,11
Emerson,CHE,DEF,52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Enobakhare,WOL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Eriksen,TOT,MID,92,201.0,109.8,125.0,43.7,7,0,2,0,0,0,0,0,0,5.5,540,0,19
Etheridge,CAR,GKP,46,0.0,241.8,0.0,24.1,16,0,0,0,0,2,25,0,0,7.5,630,3,34
Evans,LEI,DEF,49,0.8,30.6,0.0,3.1,1,0,0,0,0,0,0,1,0,0.3,186,0,8
Fabianski,WHU,GKP,45,0.0,235.8,0.0,23.4,12,0,0,0,0,0,33,0,0,13.4,630,4,28
Fabinho,LIV,MID,56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Fabri,FUL,GKP,44,0.0,115.2,0.0,11.5,5,0,0,0,0,0,15,0,0,0.3,180,2,8
Felipe Anderson,WHU,MID,68,228.5,168.4,98.0,49.5,11,1,1,0,0,0,0,2,0,2.4,584,3,24
Fellaini,MUN,MID,50,45.2,113.4,86.0,24.4,7,0,2,0,0,0,0,0,0,1.1,425,0,18
Fernandes,WHU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Fernandinho,MCI,MID,54,122.5,105.2,81.0,30.9,3,0,1,0,0,0,0,1,0,4.3,613,0,20
Fernandez,NEW,DEF,44,28.8,107.6,34.0,17.1,6,0,1,0,0,0,0,1,0,0.2,360,1,12
Firmino,LIV,FWD,94,161.5,166.6,270.0,59.8,2,2,2,0,0,0,0,0,0,23.5,591,4,32
Foden,MCI,MID,47,27.5,9.6,29.0,6.6,0,0,0,0,0,0,0,0,0,0.1,31,0,3
Fonte,FUL,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Forster,SOU,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
Foster,WAT,GKP,45,20.0,99.2,0.0,11.9,8,0,0,0,0,0,13,0,0,4.3,630,0,17
Fosu-Mensah,FUL,DEF,45,65.3,47.2,23.0,13.5,8,0,0,0,0,0,0,1,0,0.6,367,0,5
Francis,BOU,DEF,44,31.3,95.8,9.0,13.6,7,0,1,0,0,0,0,0,0,0.3,282,0,8
Fraser,BOU,MID,59,252.0,220.4,165.0,63.7,12,3,2,0,0,0,0,1,0,21.1,630,7,42
Fred,MUN,MID,57,92.3,75.8,46.0,21.5,8,1,0,0,0,0,0,1,0,2.1,337,3,17
Fredericks,WHU,DEF,47,36.9,43.0,10.0,9.1,8,0,0,0,0,0,0,2,0,0.3,270,0,1
Fuchs,LEI,DEF,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Fabregas,CHE,MID,63,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Gabbiadini,SOU,FWD,57,4.4,3.0,25.0,3.0,3,0,0,0,0,0,0,0,0,0.2,63,0,4
Gayle,NEW,FWD,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gazzaniga,TOT,GKP,45,0.0,55.6,0.0,5.5,1,0,0,0,0,0,8,0,0,0.1,180,0,10
Ghezzal,LEI,MID,53,86.4,57.6,37.0,18.1,7,1,0,0,0,0,0,2,0,0.3,234,2,12
Gibbs-White,WOL,MID,44,12.5,2.2,2.0,1.6,0,0,0,0,0,0,0,1,0,0.3,31,0,3
Gibson,BUR,DEF,48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Giroud,CHE,FWD,78,118.7,70.8,154.0,33.6,2,0,3,0,0,0,0,0,0,2.6,287,2,20
Gomes,WAT,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Gomez,LIV,DEF,51,36.0,130.2,31.0,19.8,3,0,0,0,0,0,0,0,0,3.0,575,2,27
Gosling,BOU,MID,49,60.1,81.0,22.0,16.3,7,0,0,0,0,0,0,3,0,0.1,482,0,9
Grant,MUN,GKP,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Gray,LEI,MID,55,55.2,66.8,114.0,23.6,8,1,0,0,0,0,0,0,0,1.3,438,2,19
Gray,WAT,FWD,60,56.2,120.6,198.0,37.3,5,3,0,0,0,0,0,0,0,1.3,521,2,28
Gross,BHA,MID,67,76.4,70.6,63.0,21.0,4,1,0,0,1,0,0,0,0,2.2,217,3,11
Guaita,CRY,GKP,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Gudmundsson,BUR,MID,59,124.1,135.2,127.0,38.7,6,1,4,0,0,0,0,1,0,1.6,464,3,32
Guendouzi,ARS,MID,45,37.2,66.2,16.0,11.9,8,0,0,0,0,0,0,1,0,2.7,349,0,7
Gueye,EVE,MID,49,41.4,147.4,28.0,21.7,10,0,0,0,0,0,0,1,0,0.3,540,0,12
Gunn,SOU,GKP,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
Gunnarsson,CAR,MID,44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
Gundogan,MCI,MID,56,130.0,110.0,117.0,35.5,2,1,2,0,0,0,0,0,0,4.3,352,5,28
Hadergjonaj,HUD,DEF,45,60.8,43.2,25.0,12.7,12,0,0,0,0,0,0,1,0,0.1,496,0,11
Halford,CAR,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hamer,HUD,GKP,40,0.0,78.4,0.0,7.8,9,0,0,0,0,0,11,0,0,7.8,192,0,4
Harris,CAR,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hart,BUR,GKP,46,0.0,271.8,0.0,27.1,11,0,0,0,0,1,35,0,0,9.5,630,3,36
Hause,WOL,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
Hayden,NEW,MID,44,2.1,19.4,0.0,2.2,2,0,0,0,0,0,0,0,1,0.2,110,0,0
Hazard,CHE,MID,111,247.3,319.2,299.0,86.6,3,6,2,0,0,0,0,0,0,41.5,486,10,60
Heaton,BUR,GKP,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Hemed,BHA,FWD,49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
Henderson,LIV,MID,53,30.0,50.6,0.0,8.3,3,0,0,0,0,0,0,0,0,0.8,320,0,11
Hendrick,BUR,MID,55,44.8,59.2,119.0,22.3,10,1,0,0,0,0,0,0,0,0.2,369,0,15
Hennessey,CRY,GKP,46,0.0,219.2,0.0,22.0,8,0,0,0,0,1,26,0,0,7.8,630,3,37
Herrera,MUN,MID,50,1.3,8.0,36.0,4.6,2,0,0,0,0,0,0,1,0,0.1,68,0,1
Hoedt,SOU,DEF,44,15.6,133.0,10.0,16.0,11,0,0,1,0,0,0,1,0,0.3,630,0,14
Hogg,HUD,MID,44,9.6,25.8,0.0,3.5,5,0,0,0,0,0,0,0,1,0.2,242,0,4
Hoilett,CAR,MID,52,53.8,40.0,26.0,11.4,13,0,0,0,0,0,0,1,0,0.1,426,0,10
Holding,ARS,DEF,44,1.4,35.0,2.0,3.9,0,0,0,0,0,0,0,0,0,0.5,141,3,10
Holebas,WAT,DEF,49,231.1,218.8,32.0,48.2,8,1,4,0,0,0,0,4,0,20.5,623,6,36
Holgate,EVE,DEF,45,5.0,92.2,2.0,9.9,9,0,0,0,0,0,0,1,0,0.2,407,0,5
Hudson-Odoi,CHE,MID,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
Hughes,WAT,MID,50,123.8,140.6,129.0,39.4,7,1,1,0,0,0,0,1,0,2.0,586,2,25
Hugill,WHU,FWD,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hyndman,BOU,MID,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Hojbjerg,SOU,MID,45,84.0,143.6,79.0,30.8,9,2,0,0,0,0,0,0,1,4.8,436,4,22
Ibe,BOU,MID,51,46.9,10.4,8.0,6.5,2,0,0,0,0,0,0,0,0,0.3,36,0,2
Iborra,LEI,MID,48,1.8,6.6,2.0,1.1,1,0,0,0,0,0,0,0,0,0.1,15,0,2
Iheanacho,LEI,FWD,59,104.9,88.6,70.0,26.3,5,1,3,0,0,0,0,0,0,1.5,388,3,27
Ince,HUD,MID,50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Ings,SOU,FWD,57,108.2,149.6,310.0,56.8,6,3,0,0,0,0,0,0,0,6.5,442,4,27
Iwobi,ARS,MID,55,51.6,66.0,53.0,17.0,3,1,2,0,0,0,0,0,0,1.0,167,0,16
Izquierdo,BHA,MID,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.1,7,0,1
Jach,CRY,DEF,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Jagielka,EVE,DEF,43,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0.6,39,0,-3
Jahanbakhsh,BHA,MID,68,27.3,10.2,22.0,5.8,1,0,0,0,0,0,0,0,0,0.8,97,0,6
